ba,nba,bna,nbna,vspeak,vreply,sid,rid,category,pyalign,dnm,lo1,sd0,pa1,pb1,nu
2,0,1,2,FALSE,FALSE,2834753988,2566516787,PRO,0.628608659422374,0.4,0.628608659422374,0.4,0.826678573184468,0.773189888233482,5
1,1,2,3,FALSE,FALSE,2834753988,2765709018,PRO,0.154150679827258,0.0714285714285715,0.154150679827258,0.0714285714285715,0.117783035656383,0.162518929497775,7
18,17,21,28,FALSE,FALSE,2834753988,507910985,PRO,0.174304245888226,0.0499999999999999,0.174304245888226,0.0499999999999999,0.177590683594569,0.177952006945258,84
7,11,9,21,FALSE,FALSE,2834753988,801478310,PRO,0.246860077931526,0.0555555555555556,0.246860077931526,0.0555555555555556,0.249597555688115,0.248386168501818,48
1,1,1,3,FALSE,FALSE,2834753988,983814384,PRO,0.405465108108164,0.166666666666667,0.405465108108164,0.166666666666667,0.51082562376599,0.51082562376599,6
7,11,7,13,FALSE,FALSE,283734762,1262711371,PRO,0.0953101798043249,0.02046783625731,0.0953101798043252,0.02046783625731,0.100083458556983,0.100083458556983,38
1,0,0,3,FALSE,TRUE,283734762,16399949,PRO,1.20397280432594,0.75,1.20397280432594,0.75,2.30258509299405,2.30258509299405,4
15,16,14,17,FALSE,FALSE,283734762,176644153,PRO,0.0645385211375712,0.0161290322580646,0.0645385211375711,0.0161290322580646,0.0666913744986721,0.0668352128246421,62
1,0,1,0,FALSE,FALSE,283734762,20169416,PRO,0,0,0,0,0,0,2
4,0,2,2,FALSE,FALSE,283734762,211106542,PRO,0.510825623765991,0.25,0.51082562376599,0.25,0.587786664902119,0.54654370636807,8
2,1,1,0,FALSE,FALSE,283734762,21164079,PRO,-0.105360515657826,-0.0833333333333334,-0.105360515657826,-0.0833333333333334,-0.241162056816888,-0.241162056816888,4
1,0,0,1,FALSE,FALSE,283734762,286654612,PRO,0.693147180559945,0.5,0.693147180559945,0.5,1.09861228866811,1.09861228866811,2
3,1,2,0,FALSE,FALSE,283734762,56347262,PRO,-0.117783035656384,-0.0833333333333334,-0.117783035656384,-0.0833333333333334,-0.192371892647456,-0.208544751893057,6
2,1,6,3,FALSE,FALSE,283734762,585942658,PRO,-0.0588405000229335,0,-0.0588405000229333,0,-0.105360515657826,0,12
4,1,0,3,FALSE,TRUE,283734762,5943622,PRO,1.27296567581289,0.3,1.27296567581289,0.3,1.59601489210196,1.79175946922805,8
1,3,0,1,FALSE,FALSE,283734762,73623921,PRO,0,0.05,2.22044604925031e-16,0.05,-0.105360515657826,0.8754687373539,5
0,1,1,0,FALSE,TRUE,283734762,961132338,PRO,-0.693147180559945,-0.5,-0.693147180559945,-0.5,-1.09861228866811,-1.09861228866811,2
2,3,2,2,FALSE,TRUE,327337127,15446531,PRO,-0.154150679827258,-0.0444444444444444,-0.154150679827258,-0.0444444444444444,-0.182321556793955,-0.182321556793955,9
2,1,1,0,FALSE,TRUE,327337127,15950086,PRO,-0.105360515657826,-0.0833333333333334,-0.105360515657826,-0.0833333333333334,-0.241162056816888,-0.241162056816888,4
1,0,1,0,FALSE,FALSE,327337127,15983110,PRO,0,0,0,0,0,0,2
7,13,6,7,FALSE,FALSE,327337127,159904799,PRO,-0.249460859631583,-0.0439393939393939,-0.249460859631583,-0.0439393939393939,-0.26450723176547,-0.26015501629103,33
1,1,1,1,FALSE,FALSE,327337127,16870668,PRO,0,0,0,0,0,0,4
1,3,1,1,FALSE,FALSE,327337127,18199228,PRO,-0.405465108108164,-0.0833333333333333,-0.405465108108164,-0.0833333333333333,-0.51082562376599,-0.51082562376599,6
4,1,0,1,FALSE,FALSE,327337127,19176008,PRO,0.762140052046897,0.133333333333333,0.762140052046897,0.133333333333333,0.659245628884264,0.847297860387204,6
2,4,2,4,FALSE,FALSE,327337127,21410088,PRO,0,0,0,0,0,0,12
5,2,2,1,FALSE,FALSE,327337127,281877818,PRO,0.105360515657826,0.0142857142857143,0.105360515657826,0.0142857142857143,0.054067221270276,0.054067221270276,10
3,1,3,1,FALSE,FALSE,327337127,318692762,PRO,0,0,0,0,0,0,8
1,2,1,1,FALSE,FALSE,327337127,359602169,PRO,-0.22314355131421,-0.0666666666666667,-0.22314355131421,-0.0666666666666667,-0.287682072451781,-0.287682072451781,5
2,0,3,0,FALSE,TRUE,327337127,363997734,PRO,-0.0645385211375712,0,-0.0645385211375711,0,-0.060624621816435,0,5
2,1,1,1,FALSE,FALSE,327337127,403466148,PRO,0.182321556793955,0.0666666666666667,0.182321556793955,0.0666666666666667,0.19782574332992,0.19782574332992,5
2,3,1,1,FALSE,FALSE,327337127,523804354,PRO,-0.154150679827258,-0.0285714285714285,-0.154150679827258,-0.0285714285714285,-0.233614851181505,-0.162518929497775,7
4,1,3,3,FALSE,FALSE,368174870,1524593612,PRO,0.356674943938732,0.163636363636364,0.356674943938732,0.163636363636364,0.408384818211499,0.397096858437648,11
5,7,6,3,FALSE,FALSE,368174870,1700188968,PRO,-0.395312736644146,-0.107142857142857,-0.395312736644146,-0.107142857142857,-0.427444014826939,-0.428754999189251,21
17,19,11,31,FALSE,FALSE,368174870,174386517,PRO,0.55206858230004,0.113247863247863,0.55206858230004,0.113247863247863,0.571285914585281,0.574383705916477,78
2,0,2,1,FALSE,FALSE,368174870,229444481,PRO,0.22314355131421,0.2,0.22314355131421,0.2,0.287682072451781,0.287682072451781,5
0,2,3,9,FALSE,FALSE,368174870,2326631202,PRO,-0.133531392624523,-0.214285714285714,-0.133531392624523,-0.214285714285714,-1.62470538456489,-1.24171313230878,14
1,5,2,7,FALSE,FALSE,368174870,2542847994,PRO,-0.0870113769896297,-0.0333333333333334,-0.0870113769896292,-0.0333333333333334,-0.182321556793954,-0.249460859631583,15
1,1,0,2,FALSE,FALSE,368174870,2652607924,PRO,0.693147180559945,0.25,0.693147180559945,0.25,1.09861228866811,1.6094379124341,4
1,0,1,2,FALSE,FALSE,368174870,2787488924,PRO,0.51082562376599,0.5,0.51082562376599,0.5,0.693147180559945,0.693147180559945,4
1,2,2,4,FALSE,FALSE,368174870,490356696,PRO,0.0645385211375712,0,0.0645385211375711,0,-2.22044604925031e-16,-2.22044604925031e-16,9
9,3,5,5,FALSE,FALSE,387237264,1064150616,PRO,0.356674943938732,0.113636363636364,0.356674943938733,0.113636363636364,0.376032401321046,0.36925062440381,22
4,3,5,2,FALSE,FALSE,387237264,1410603181,PRO,-0.182321556793955,-0.0714285714285715,-0.182321556793954,-0.0714285714285715,-0.200670695462151,-0.195060582571384,14
1,0,3,1,FALSE,FALSE,387237264,2174973061,PRO,0,0.2,0,0.2,-0.0645385211375713,0.169076330043934,5
0,1,0,1,FALSE,FALSE,387237264,2281570526,PRO,0,0,0,0,0,NA,2
1,0,1,0,FALSE,FALSE,387237264,242614352,PRO,0,0,0,0,0,0,2
0,3,0,3,FALSE,FALSE,387237264,267425413,PRO,0,0,0,0,2.22044604925031e-16,NA,6
1,0,1,0,FALSE,FALSE,387237264,281238535,PRO,0,0,0,0,0,0,2
1,2,3,1,FALSE,FALSE,387237264,350868903,PRO,-0.51082562376599,-0.238095238095238,-0.51082562376599,-0.238095238095238,-0.65232518603969,-0.59783700075562,7
9,2,3,4,FALSE,FALSE,388051243,151338729,PRO,0.548565951748838,0.151515151515152,0.548565951748838,0.151515151515152,0.573439216493977,0.563935449079939,18
1,3,0,2,FALSE,FALSE,388051243,1876387358,PRO,0.287682072451781,0.0833333333333333,0.287682072451781,0.0833333333333333,0.405465108108165,1.43508452528932,6
39,19,5,6,FALSE,FALSE,388051243,204317520,PRO,0.367724780125317,0.0347326336831585,0.367724780125318,0.0347326336831585,0.327425132100843,0.357676577119916,69
2,5,1,0,FALSE,FALSE,388051243,242614352,PRO,-0.693147180559945,-0.0892857142857143,-0.693147180559945,-0.0892857142857143,-0.958850346292951,-0.83975065475182,8
1,1,1,0,FALSE,FALSE,388051243,2559838275,PRO,-0.287682072451781,-0.166666666666667,-0.287682072451781,-0.166666666666667,-0.405465108108164,-0.405465108108164,3
0,1,1,0,FALSE,FALSE,388051243,2648534065,PRO,-0.693147180559945,-0.5,-0.693147180559945,-0.5,-1.09861228866811,-1.09861228866811,2
1,0,1,0,FALSE,FALSE,388051243,26657177,PRO,0,0,0,0,0,0,2
3,1,1,5,FALSE,FALSE,388051243,2721436512,PRO,0.980829253011726,0.35,0.980829253011726,0.35,1.22377543162212,1.22377543162212,10
6,4,2,1,FALSE,FALSE,388051243,2728446503,PRO,-0.0281708769666962,-0.0153846153846154,-0.0281708769666966,-0.0153846153846154,-0.117783035656384,-0.0836141400411339,13
1,1,1,0,FALSE,FALSE,388051243,325681236,PRO,-0.287682072451781,-0.166666666666667,-0.287682072451781,-0.166666666666667,-0.405465108108164,-0.405465108108164,3
8,4,2,0,FALSE,FALSE,388051243,40763398,PRO,-0.154150679827258,-0.0476190476190477,-0.154150679827258,-0.0476190476190477,-0.334934957302326,-0.299902183786556,14
1,0,0,1,FALSE,FALSE,388051243,47544413,PRO,0.693147180559945,0.5,0.693147180559945,0.5,1.09861228866811,1.09861228866811,2
1,0,4,0,FALSE,FALSE,388051243,69592091,PRO,-0.22314355131421,0,-0.22314355131421,0,-0.336472236621213,0,5
0,2,1,1,FALSE,FALSE,388051243,83943787,PRO,-0.693147180559945,-0.25,-0.693147180559945,-0.25,-1.09861228866811,-1.6094379124341,4
8,1,4,2,FALSE,FALSE,45341566,122943173,PRO,0.269332933783584,0.0888888888888888,0.269332933783584,0.0888888888888888,0.26903095582568,0.249460859631583,15
2,0,0,1,FALSE,FALSE,45341566,1517018450,PRO,0.810930216216329,0.333333333333333,0.810930216216329,0.333333333333333,0.980829253011726,0.980829253011726,3
2,2,0,1,FALSE,TRUE,45341566,15588657,PRO,0.405465108108164,0.1,0.405465108108165,0.1,0.336472236621213,0.8754687373539,5
1,0,1,0,FALSE,FALSE,45341566,163553933,PRO,0,0,0,0,0,0,2
1,1,1,0,FALSE,FALSE,45341566,16718438,PRO,-0.287682072451781,-0.166666666666667,-0.287682072451781,-0.166666666666667,-0.405465108108164,-0.405465108108164,3
2,1,3,1,FALSE,FALSE,45341566,17019440,PRO,-0.105360515657826,-0.0476190476190477,-0.105360515657826,-0.0476190476190477,-0.12169693497752,-0.0905140075408317,7
0,1,0,1,FALSE,FALSE,45341566,234150842,PRO,0,0,0,0,0,NA,2
2,3,1,0,FALSE,FALSE,45341566,23793662,PRO,-0.441832752279039,-0.1,-0.441832752279039,-0.1,-0.663294217410264,-0.587786664902119,6
1,2,0,1,FALSE,FALSE,45341566,258079657,PRO,0.182321556793955,0.0833333333333333,0.182321556793955,0.0833333333333333,0.154150679827258,0.916290731874155,4
14,3,4,4,FALSE,FALSE,45341566,321334410,PRO,0.456758402495715,0.103529411764706,0.456758402495715,0.103529411764706,0.450040732696869,0.444251133143321,25
12,6,8,0,FALSE,FALSE,45341566,36126107,PRO,-0.325422400434628,-0.102564102564103,-0.325422400434628,-0.102564102564103,-0.36865674664198,-0.371425061868173,26
6,4,3,0,FALSE,FALSE,45341566,384529155,PRO,-0.315852949418477,-0.0923076923076923,-0.315852949418477,-0.0923076923076923,-0.4260843953109,-0.416893803931787,13
40,5,3,2,FALSE,FALSE,45341566,39100089,PRO,0.423040252929672,0.0288888888888889,0.423040252929672,0.0288888888888889,0.313271582652115,0.322602478651697,50
0,1,1,0,FALSE,FALSE,45341566,391723359,PRO,-0.693147180559945,-0.5,-0.693147180559945,-0.5,-1.09861228866811,-1.09861228866811,2
0,1,0,1,FALSE,FALSE,45341566,48027092,PRO,0,0,0,0,0,NA,2
2,1,1,0,FALSE,FALSE,45341566,547619839,PRO,-0.105360515657826,-0.0833333333333334,-0.105360515657826,-0.0833333333333334,-0.241162056816888,-0.241162056816888,4
0,2,1,0,FALSE,FALSE,45341566,584489735,PRO,-0.980829253011726,-0.333333333333333,-0.980829253011726,-0.333333333333333,-1.32175583998232,-1.79175946922805,3
1,1,1,0,FALSE,FALSE,45341566,616283955,PRO,-0.287682072451781,-0.166666666666667,-0.287682072451781,-0.166666666666667,-0.405465108108164,-0.405465108108164,3
2,0,0,2,FALSE,FALSE,45341566,93390358,PRO,1.09861228866811,0.5,1.09861228866811,0.5,1.6094379124341,1.6094379124341,4
10,15,8,10,FALSE,FALSE,45560271,1101561128,PRO,-0.0994338969881869,-0.0186046511627907,-0.0994338969881872,-0.0186046511627907,-0.104156783944619,-0.100508538265828,43
8,11,9,8,FALSE,FALSE,45560271,1262711371,PRO,-0.205443974214809,-0.0511695906432749,-0.205443974214809,-0.0511695906432749,-0.216243215236569,-0.216931216333931,36
0,4,2,0,FALSE,FALSE,45560271,132730268,PRO,-1.50407739677627,-0.333333333333333,-1.50407739677627,-0.333333333333333,-1.89711998488588,-2.4567357728213,6
1,1,0,1,FALSE,FALSE,45560271,14096763,PRO,0.405465108108164,0.166666666666667,0.405465108108164,0.166666666666667,0.51082562376599,0.980829253011726,3
16,2,14,13,FALSE,TRUE,45560271,17837051,PRO,0.496726699386489,0.222222222222222,0.496726699386489,0.222222222222222,0.517818659256962,0.515598902518648,45
11,13,6,16,FALSE,FALSE,45560271,18300968,PRO,0.458953793059151,0.088768115942029,0.458953793059151,0.088768115942029,0.485712922950915,0.496027246108805,46
4,1,1,0,FALSE,TRUE,45560271,2195241,PRO,0.0689928714869515,-0.0333333333333333,0.0689928714869514,-0.0333333333333333,-0.129211731480006,-0.129211731480006,6
0,1,0,4,FALSE,FALSE,45560271,39015772,PRO,0.693147180559945,0,0.693147180559945,0,0.916290731874155,NA,5
4,7,4,17,FALSE,FALSE,45560271,6631,PRO,0.570544858467613,0.113636363636364,0.570544858467613,0.113636363636364,0.606135803570316,0.606135803570316,32
0,1,0,1,FALSE,TRUE,45560271,950531,PRO,0,0,0,0,0,NA,2
12,12,4,4,FALSE,FALSE,507910985,1678705568,PRO,0,0,0,0,-0.0342645939740955,4.44089209850063e-16,32
7,4,2,5,FALSE,FALSE,507910985,1859050128,PRO,0.613104472886409,0.136363636363636,0.613104472886409,0.136363636363636,0.664368216009902,0.693147180559945,18
1,0,1,0,FALSE,FALSE,507910985,1891411398,PRO,0,0,0,0,0,0,2
2,2,3,2,FALSE,FALSE,507910985,202967558,PRO,-0.133531392624523,-0.0555555555555556,-0.133531392624523,-0.0555555555555556,-0.160623194332876,-0.147920130076622,9
0,2,0,1,FALSE,FALSE,507910985,2192933494,PRO,-0.287682072451781,0,-0.287682072451781,0,-0.405465108108164,NA,3
1,1,2,2,FALSE,FALSE,507910985,229444481,PRO,0,0,0,0,-0.0487901641694324,-2.22044604925031e-16,6
7,6,3,4,FALSE,FALSE,507910985,2326631202,PRO,0.182321556793955,0.0384615384615384,0.182321556793954,0.0384615384615384,0.180362692308622,0.202524264111474,20
6,5,2,0,FALSE,FALSE,507910985,2630469501,PRO,-0.331357135954443,-0.06993006993007,-0.331357135954443,-0.06993006993007,-0.508575904031975,-0.458307589482544,13
2,0,1,2,FALSE,FALSE,507910985,2680501463,PRO,0.628608659422374,0.4,0.628608659422374,0.4,0.826678573184468,0.773189888233482,5
20,30,9,31,FALSE,FALSE,507910985,2834753988,PRO,0.528363244431318,0.0777777777777778,0.528363244431318,0.0777777777777778,0.5477549628048,0.561060375903641,90
20,12,12,11,FALSE,FALSE,507910985,2846096752,PRO,0.172088380513926,0.0431818181818182,0.172088380513925,0.0431818181818182,0.173701572026924,0.173701572026924,55
19,24,17,28,FALSE,FALSE,507910985,801478310,PRO,0.148845627597565,0.03276955602537,0.148845627597565,0.03276955602537,0.152731988331996,0.153200786618813,88
0,4,2,3,FALSE,FALSE,507910985,983814384,PRO,-0.944461608840851,-0.222222222222222,-0.944461608840851,-0.222222222222222,-1.52242653544447,-2.12026353620009,9
2,4,3,4,TRUE,FALSE,57268394,1101561128,PRO,-0.169899036795397,-0.0512820512820513,-0.169899036795397,-0.0512820512820513,-0.20739519434607,-0.216671036808592,13
0,1,3,4,TRUE,FALSE,57268394,169931230,PRO,-0.287682072451781,-0.375,-0.287682072451781,-0.375,-1.83258146374831,-0.810930216216329,8
0,1,1,0,TRUE,TRUE,57268394,17142046,PRO,-0.693147180559945,-0.5,-0.693147180559945,-0.5,-1.09861228866811,-1.09861228866811,2
4,6,1,6,TRUE,FALSE,57268394,18160106,PRO,0.628608659422374,0.105882352941176,0.628608659422374,0.105882352941176,0.742418229566728,0.88096325667154,17
0,1,0,2,TRUE,FALSE,57268394,211106542,PRO,0.287682072451781,0,0.287682072451781,0,0.405465108108165,NA,3
3,2,3,6,TRUE,FALSE,57268394,23116875,PRO,0.451985123743057,0.171428571428571,0.451985123743057,0.171428571428571,0.510825623765991,0.510825623765991,14
1,0,0,2,TRUE,FALSE,57268394,233998905,PRO,0.980829253011726,0.666666666666667,0.980829253011726,0.666666666666667,1.79175946922806,1.79175946922806,3
1,3,3,1,TRUE,FALSE,57268394,244602804,PRO,-0.693147180559945,-0.25,-0.693147180559945,-0.25,-0.847297860387204,-0.847297860387204,8
1,3,4,5,TRUE,TRUE,57268394,36058478,PRO,-0.31015492830384,-0.134615384615385,-0.310154928303839,-0.134615384615385,-0.498991166118987,-0.45953232937844,13
3,3,3,4,TRUE,FALSE,57268394,56347262,PRO,0.117783035656383,0.0384615384615384,0.117783035656384,0.0384615384615384,0.133531392624523,0.133531392624523,13
4,5,3,5,TRUE,TRUE,57268394,60880381,PRO,0.127833371509885,0.0326797385620915,0.127833371509885,0.0326797385620915,0.144100343973757,0.151684587332065,17
2,1,2,1,FALSE,FALSE,59532329,121880052,PRO,0,0,0,0,0,0,6
1,1,2,2,FALSE,FALSE,59532329,14209159,PRO,0,0,0,0,-0.0487901641694324,-2.22044604925031e-16,6
2,0,1,1,FALSE,FALSE,59532329,164430244,PRO,0.405465108108164,0.25,0.405465108108164,0.25,0.510825623765991,0.451985123743057,4
0,2,3,1,FALSE,FALSE,59532329,16971268,PRO,-0.980829253011726,-0.5,-0.980829253011726,-0.5,-1.79175946922806,-1.43508452528932,6
2,0,0,1,FALSE,FALSE,59532329,170055725,PRO,0.810930216216329,0.333333333333333,0.810930216216329,0.333333333333333,0.980829253011726,0.980829253011726,3
2,0,0,1,FALSE,FALSE,59532329,22369754,PRO,0.810930216216329,0.333333333333333,0.810930216216329,0.333333333333333,0.980829253011726,0.980829253011726,3
0,1,2,3,FALSE,FALSE,59532329,2434458455,PRO,-0.251314428280906,-0.333333333333333,-0.251314428280906,-0.333333333333333,-1.46633706879343,-0.847297860387204,6
4,2,1,3,FALSE,TRUE,59532329,41038781,PRO,0.628608659422374,0.166666666666667,0.628608659422374,0.166666666666667,0.719580437628101,0.762140052046897,10
4,1,3,3,FALSE,FALSE,59532329,457184851,PRO,0.356674943938732,0.163636363636364,0.356674943938732,0.163636363636364,0.408384818211499,0.397096858437648,11
1,1,2,2,FALSE,FALSE,59532329,46981821,PRO,0,0,0,0,-0.0487901641694324,-2.22044604925031e-16,6
14,14,12,20,FALSE,FALSE,59532329,599430842,PRO,0.268263986594679,0.0666666666666667,0.268263986594679,0.0666666666666667,0.278000468165879,0.278371039838681,60
5,1,4,3,FALSE,FALSE,59532329,72373781,PRO,0.300104592450338,0.141025641025641,0.300104592450338,0.141025641025641,0.335768259119419,0.326722621655381,13
3,4,4,4,FALSE,FALSE,62633125,14096763,PRO,-0.117783035656383,-0.0380952380952381,-0.117783035656383,-0.0380952380952381,-0.135665865153155,-0.135665865153155,15
2,0,4,1,FALSE,FALSE,62633125,14608335,PRO,0.048790164169432,0.142857142857143,0.0487901641694322,0.142857142857143,0.0645385211375711,0.162518929497775,7
4,5,3,11,FALSE,TRUE,62633125,17837051,PRO,0.59783700075562,0.140096618357488,0.59783700075562,0.140096618357488,0.663876798259832,0.669851617956423,23
13,3,8,6,FALSE,FALSE,62633125,18300968,PRO,0.324049716622656,0.1125,0.324049716622655,0.1125,0.336012572168164,0.328909664219535,30
1,0,1,1,FALSE,FALSE,62633125,197869772,PRO,0.287682072451781,0.333333333333333,0.287682072451781,0.333333333333333,0.405465108108164,0.405465108108164,3
5,2,2,5,FALSE,TRUE,62633125,259498996,PRO,0.693147180559945,0.214285714285714,0.693147180559945,0.214285714285714,0.78845736036427,0.78845736036427,14
3,3,6,12,FALSE,FALSE,62633125,6631,PRO,0.356674943938733,0.125,0.356674943938732,0.125,0.344602362704463,0.362540063391131,24
1,0,0,1,FALSE,FALSE,62633125,6730222,PRO,0.693147180559945,0.5,0.693147180559945,0.5,1.09861228866811,1.09861228866811,2
6,7,9,3,FALSE,FALSE,64591392,105966714,PRO,-0.425667815425684,-0.138461538461538,-0.425667815425685,-0.138461538461538,-0.452628445018434,-0.448801421595133,25
4,1,2,1,FALSE,FALSE,64591392,108605734,PRO,0.174353387144778,0.05,0.174353387144778,0.05,0.160930366812637,0.141078598259906,8
0,3,0,3,FALSE,FALSE,64591392,1087859256,PRO,0,0,0,0,2.22044604925031e-16,NA,6
6,3,5,6,FALSE,FALSE,64591392,16868756,PRO,0.321204764490424,0.116666666666667,0.321204764490424,0.116666666666667,0.350786078926483,0.347988678682772,20
10,6,7,4,FALSE,FALSE,64591392,17943537,PRO,-0.0069686693160933,-0.00462962962962965,-0.00696866931609286,-0.00462962962962965,-0.0153248625867715,-0.0167006472981761,27
4,0,3,2,FALSE,FALSE,64591392,20689236,PRO,0.377294231141468,0.222222222222222,0.377294231141468,0.222222222222222,0.437213806422745,0.417161147871356,9
4,2,3,3,FALSE,FALSE,64591392,2191120380,PRO,0.22314355131421,0.0833333333333333,0.22314355131421,0.0833333333333333,0.251314428280906,0.246133069538908,12
0,1,2,1,FALSE,TRUE,64591392,22278303,PRO,-0.587786664902119,-0.5,-0.587786664902119,-0.5,-1.50407739677627,-0.916290731874155,4
1,0,2,2,FALSE,FALSE,64591392,26138276,PRO,0.287682072451781,0.4,0.287682072451781,0.4,0.310154928303839,0.430782916092454,5
0,1,1,1,FALSE,FALSE,64591392,346082172,PRO,-0.405465108108164,-0.333333333333333,-0.405465108108164,-0.333333333333333,-0.980829253011726,-0.980829253011726,3
1,2,1,0,FALSE,FALSE,64591392,6631,PRO,-0.51082562376599,-0.166666666666667,-0.51082562376599,-0.166666666666667,-0.693147180559945,-0.693147180559945,4
0,3,3,4,FALSE,FALSE,64591392,90694228,PRO,-0.798507696217772,-0.3,-0.798507696217771,-0.3,-1.70474809223843,-1.70474809223843,10
1,1,0,1,FALSE,FALSE,64591392,99297884,PRO,0.405465108108164,0.166666666666667,0.405465108108164,0.166666666666667,0.51082562376599,0.980829253011726,3
0,1,3,0,FALSE,FALSE,6631,105966714,PRO,-0.8754687373539,-0.75,-0.8754687373539,-0.75,-1.87180217690159,-0.916290731874155,4
5,5,6,5,FALSE,FALSE,6631,1101561128,PRO,-0.0741079721537218,-0.0238095238095238,-0.0741079721537221,-0.0238095238095238,-0.0807113803831725,-0.0793793577321305,21
2,2,3,2,FALSE,FALSE,6631,132730268,PRO,-0.133531392624523,-0.0555555555555556,-0.133531392624523,-0.0555555555555556,-0.160623194332876,-0.147920130076622,9
8,8,3,2,FALSE,FALSE,6631,14096763,PRO,-0.133531392624523,-0.0238095238095238,-0.133531392624522,-0.0238095238095238,-0.195965969686197,-0.158133162191576,21
7,2,4,11,FALSE,TRUE,6631,14230772,PRO,0.905321700503581,0.319444444444444,0.905321700503581,0.319444444444444,0.992193011662041,0.984560600624584,24
11,14,11,12,FALSE,FALSE,6631,14608335,PRO,-0.0769610411361283,-0.0183333333333333,-0.0769610411361286,-0.0183333333333333,-0.0800427076735364,-0.0800427076735364,48
0,1,0,1,FALSE,TRUE,6631,15950086,PRO,0,0,0,0,0,NA,2
1,3,3,1,FALSE,TRUE,6631,16399949,PRO,-0.693147180559945,-0.25,-0.693147180559945,-0.25,-0.847297860387204,-0.847297860387204,8
1,1,1,0,FALSE,TRUE,6631,1769191,PRO,-0.287682072451781,-0.166666666666667,-0.287682072451781,-0.166666666666667,-0.405465108108164,-0.405465108108164,3
7,1,8,5,FALSE,TRUE,6631,17837051,PRO,0.287682072451781,0.160714285714286,0.28768207245178,0.160714285714286,0.314773874160134,0.319942934670002,21
9,5,14,13,FALSE,FALSE,6631,18101656,PRO,0.189241999638528,0.0818815331010453,0.189241999638529,0.0818815331010453,0.195462350355013,0.203499035470854,41
1,1,1,2,FALSE,FALSE,6631,18300968,PRO,0.22314355131421,0.1,0.22314355131421,0.1,0.287682072451781,0.287682072451781,5
2,0,0,1,FALSE,FALSE,6631,18567399,PRO,0.810930216216329,0.333333333333333,0.810930216216329,0.333333333333333,0.980829253011726,0.980829253011726,3
1,1,1,1,FALSE,FALSE,6631,197869772,PRO,0,0,0,0,0,0,4
1,1,1,1,FALSE,FALSE,6631,23116875,PRO,0,0,0,0,0,0,4
1,1,2,1,FALSE,FALSE,6631,2361044725,PRO,-0.182321556793955,-0.1,-0.182321556793955,-0.1,-0.251314428280906,-0.19782574332992,5
0,2,2,0,FALSE,FALSE,6631,281877818,PRO,-1.09861228866811,-0.5,-1.09861228866811,-0.5,-1.6094379124341,-1.6094379124341,4
1,1,3,2,FALSE,TRUE,6631,34145908,PRO,-0.133531392624523,-0.0714285714285714,-0.133531392624523,-0.0714285714285714,-0.245122458032985,-0.127833371509885,7
0,3,0,2,FALSE,TRUE,6631,37281592,PRO,-0.22314355131421,0,-0.22314355131421,0,-0.287682072451781,NA,5
5,5,8,22,FALSE,FALSE,6631,45560271,PRO,0.575364144903562,0.175,0.575364144903562,0.175,0.584106807943718,0.589241607415757,40
0,1,3,1,FALSE,TRUE,6631,47526275,PRO,-0.693147180559945,-0.6,-0.693147180559945,-0.6,-1.85629799036563,-0.8754687373539,5
2,1,3,7,FALSE,FALSE,6631,56347262,PRO,0.587786664902119,0.282051282051282,0.587786664902119,0.282051282051282,0.641227123381586,0.661398482245365,13
0,1,1,2,FALSE,TRUE,6631,58524428,PRO,-0.182321556793955,-0.25,-0.182321556793955,-0.25,-0.916290731874155,-0.916290731874155,4
1,3,2,7,FALSE,FALSE,6631,62633125,PRO,0.200670695462151,0.0192307692307692,0.200670695462152,0.0192307692307692,0.125163142954007,0.0984400728132528,13
2,1,0,1,FALSE,FALSE,6631,64591392,PRO,0.587786664902119,0.166666666666667,0.587786664902119,0.166666666666667,0.606135803570315,0.916290731874155,4
0,1,2,5,FALSE,FALSE,6631,70502914,PRO,0,-0.25,0,-0.25,-1.44691898293633,-0.810930216216329,8
0,1,0,1,FALSE,TRUE,6631,961132338,PRO,0,0,0,0,0,NA,2
1,1,2,1,FALSE,FALSE,801478310,1524593612,PRO,-0.182321556793955,-0.1,-0.182321556793955,-0.1,-0.251314428280906,-0.19782574332992,5
3,3,5,6,FALSE,FALSE,801478310,1678705568,PRO,0.0800427076735364,0.0294117647058824,0.0800427076735368,0.0294117647058824,0.0711882620503874,0.0839344514851503,17
3,1,1,4,FALSE,FALSE,801478310,1859050128,PRO,0.847297860387204,0.305555555555556,0.847297860387204,0.305555555555556,1.05135940381756,1.05135940381756,9
7,9,4,6,FALSE,FALSE,801478310,202967558,PRO,0.0645385211375711,0.0144230769230769,0.0645385211375715,0.0144230769230769,0.0654572166546439,0.0824399892837899,26
5,4,3,4,FALSE,FALSE,801478310,2253221073,PRO,0.204794412646013,0.0555555555555556,0.204794412646013,0.0555555555555556,0.222441550583379,0.228841572428847,16
2,3,0,5,FALSE,FALSE,801478310,229444481,PRO,1.09861228866811,0.2,1.09861228866811,0.2,1.6094379124341,2.39789527279837,10
14,7,6,16,FALSE,FALSE,801478310,2326631202,PRO,0.804699666465693,0.201550387596899,0.804699666465693,0.201550387596899,0.847786499536921,0.849770741619376,43
1,2,7,4,FALSE,FALSE,801478310,2393106786,PRO,-0.430782916092454,-0.238095238095238,-0.430782916092454,-0.238095238095238,-0.683294884116934,-0.473784352085641,14
