BA,BNotA,NotBA,NotBNotA,alignment,baseDenom,baseNum,category,conv,corpus,docId,numUtterances,powerDenom,powerNum,replierId,sparsityA,sparsityB,speakerId
3.0,22.0,3.0,305.0,0.42492492492492495,333,25.0,we,"('CHI', 'MOT')",Providence,lil57.xml,333,6.0,3.0,MOT,1362,5604,CHI
1.0,26.0,1.0,305.0,0.4189189189189189,333,27.0,do,"('CHI', 'MOT')",Providence,lil57.xml,333,2.0,1.0,MOT,1362,5604,CHI
1.0,26.0,1.0,305.0,0.4189189189189189,333,27.0,see,"('CHI', 'MOT')",Providence,lil57.xml,333,2.0,1.0,MOT,1362,5604,CHI
24.0,53.0,18.0,238.0,0.34019734019734016,333,77.0,a,"('CHI', 'MOT')",Providence,lil57.xml,333,42.0,24.0,MOT,1362,5604,CHI
3.0,16.0,5.0,309.0,0.31794294294294295,333,19.0,look,"('CHI', 'MOT')",Providence,lil57.xml,333,8.0,3.0,MOT,1362,5604,CHI
17.0,66.0,13.0,237.0,0.3174174174174174,333,83.0,the,"('CHI', 'MOT')",Providence,lil57.xml,333,30.0,17.0,MOT,1362,5604,CHI
1.0,1.0,2.0,79.0,0.3092369477911646,83,2.0,one,"('MOT', 'CHI')",Providence,lil57.xml,83,3.0,1.0,CHI,1169,335,MOT
2.0,11.0,4.0,316.0,0.29429429429429427,333,13.0,one,"('CHI', 'MOT')",Providence,lil57.xml,333,6.0,2.0,MOT,1362,5604,CHI
1.0,13.0,2.0,317.0,0.2912912912912913,333,14.0,big,"('CHI', 'MOT')",Providence,lil57.xml,333,3.0,1.0,MOT,1362,5604,CHI
2.0,10.0,3.0,68.0,0.25542168674698795,83,12.0,want,"('MOT', 'CHI')",Providence,lil57.xml,83,5.0,2.0,CHI,1169,335,MOT
6.0,65.0,7.0,255.0,0.24832524832524835,333,71.0,that,"('CHI', 'MOT')",Providence,lil57.xml,333,13.0,6.0,MOT,1362,5604,CHI
2.0,12.0,5.0,314.0,0.24367224367224366,333,14.0,up,"('CHI', 'MOT')",Providence,lil57.xml,333,7.0,2.0,MOT,1362,5604,CHI
15.0,56.0,19.0,243.0,0.22796325737502207,333,71.0,and,"('CHI', 'MOT')",Providence,lil57.xml,333,34.0,15.0,MOT,1362,5604,CHI
6.0,106.0,5.0,216.0,0.20911820911820905,333,112.0,is,"('CHI', 'MOT')",Providence,lil57.xml,333,11.0,6.0,MOT,1362,5604,CHI
9.0,16.0,24.0,284.0,0.19765219765219763,333,25.0,yeah,"('CHI', 'MOT')",Providence,lil57.xml,333,33.0,9.0,MOT,1362,5604,CHI
5.0,52.0,9.0,267.0,0.18597168597168598,333,57.0,it,"('CHI', 'MOT')",Providence,lil57.xml,333,14.0,5.0,MOT,1362,5604,CHI
3.0,38.0,8.0,284.0,0.14960414960414958,333,41.0,in,"('CHI', 'MOT')",Providence,lil57.xml,333,11.0,3.0,MOT,1362,5604,CHI
1.0,6.0,5.0,321.0,0.14564564564564564,333,7.0,gonna,"('CHI', 'MOT')",Providence,lil57.xml,333,6.0,1.0,MOT,1362,5604,CHI
3.0,1.0,14.0,65.0,0.12827781715095676,83,4.0,is,"('MOT', 'CHI')",Providence,lil57.xml,83,17.0,3.0,CHI,1169,335,MOT
2.0,0.0,12.0,69.0,0.11876075731497418,83,2.0,and,"('MOT', 'CHI')",Providence,lil57.xml,83,14.0,2.0,CHI,1169,335,MOT
1.0,8.0,6.0,318.0,0.11583011583011582,333,9.0,wanna,"('CHI', 'MOT')",Providence,lil57.xml,333,7.0,1.0,MOT,1362,5604,CHI
1.0,0.0,7.0,75.0,0.11295180722891567,83,1.0,of,"('MOT', 'CHI')",Providence,lil57.xml,83,8.0,1.0,CHI,1169,335,MOT
3.0,33.0,11.0,286.0,0.10617760617760616,333,36.0,oh,"('CHI', 'MOT')",Providence,lil57.xml,333,14.0,3.0,MOT,1362,5604,CHI
1.0,48.0,3.0,281.0,0.10285285285285287,333,49.0,to,"('CHI', 'MOT')",Providence,lil57.xml,333,4.0,1.0,MOT,1362,5604,CHI
2.0,25.0,9.0,297.0,0.10073710073710074,333,27.0,what,"('CHI', 'MOT')",Providence,lil57.xml,333,11.0,2.0,MOT,1362,5604,CHI
2.0,4.0,10.0,67.0,0.09437751004016064,83,6.0,it,"('MOT', 'CHI')",Providence,lil57.xml,83,12.0,2.0,CHI,1169,335,MOT
1.0,3.0,7.0,72.0,0.07680722891566265,83,4.0,what,"('MOT', 'CHI')",Providence,lil57.xml,83,8.0,1.0,CHI,1169,335,MOT
1.0,0.0,17.0,65.0,0.04350736278447122,83,1.0,that,"('MOT', 'CHI')",Providence,lil57.xml,83,18.0,1.0,CHI,1169,335,MOT
1.0,17.0,11.0,304.0,0.02927927927927927,333,18.0,are,"('CHI', 'MOT')",Providence,lil57.xml,333,12.0,1.0,MOT,1362,5604,CHI
1.0,3.0,17.0,62.0,0.0073627844712182006,83,4.0,the,"('MOT', 'CHI')",Providence,lil57.xml,83,18.0,1.0,CHI,1169,335,MOT
2.0,4.0,25.0,52.0,0.001784917447568049,83,6.0,you,"('MOT', 'CHI')",Providence,lil57.xml,83,27.0,2.0,CHI,1169,335,MOT
0.0,0.0,11.0,72.0,0.0,83,0.0,we,"('MOT', 'CHI')",Providence,lil57.xml,83,11.0,0.0,CHI,1169,335,MOT
0.0,0.0,10.0,73.0,0.0,83,0.0,put,"('MOT', 'CHI')",Providence,lil57.xml,83,10.0,0.0,CHI,1169,335,MOT
0.0,0.0,10.0,73.0,0.0,83,0.0,get,"('MOT', 'CHI')",Providence,lil57.xml,83,10.0,0.0,CHI,1169,335,MOT
0.0,0.0,3.0,80.0,0.0,83,0.0,all,"('MOT', 'CHI')",Providence,lil57.xml,83,3.0,0.0,CHI,1169,335,MOT
0.0,0.0,4.0,79.0,0.0,83,0.0,think,"('MOT', 'CHI')",Providence,lil57.xml,83,4.0,0.0,CHI,1169,335,MOT
0.0,0.0,6.0,77.0,0.0,83,0.0,there,"('MOT', 'CHI')",Providence,lil57.xml,83,6.0,0.0,CHI,1169,335,MOT
0.0,0.0,3.0,80.0,0.0,83,0.0,for,"('MOT', 'CHI')",Providence,lil57.xml,83,3.0,0.0,CHI,1169,335,MOT
0.0,0.0,9.0,74.0,0.0,83,0.0,up,"('MOT', 'CHI')",Providence,lil57.xml,83,9.0,0.0,CHI,1169,335,MOT
0.0,0.0,2.0,81.0,0.0,83,0.0,my,"('MOT', 'CHI')",Providence,lil57.xml,83,2.0,0.0,CHI,1169,335,MOT
0.0,0.0,4.0,79.0,0.0,83,0.0,like,"('MOT', 'CHI')",Providence,lil57.xml,83,4.0,0.0,CHI,1169,335,MOT
0.0,0.0,8.0,75.0,0.0,83,0.0,on,"('MOT', 'CHI')",Providence,lil57.xml,83,8.0,0.0,CHI,1169,335,MOT
0.0,0.0,5.0,78.0,0.0,83,0.0,little,"('MOT', 'CHI')",Providence,lil57.xml,83,5.0,0.0,CHI,1169,335,MOT
0.0,0.0,4.0,79.0,0.0,83,0.0,are,"('MOT', 'CHI')",Providence,lil57.xml,83,4.0,0.0,CHI,1169,335,MOT
0.0,0.0,3.0,80.0,0.0,83,0.0,not,"('MOT', 'CHI')",Providence,lil57.xml,83,3.0,0.0,CHI,1169,335,MOT
0.0,0.0,3.0,80.0,0.0,83,0.0,with,"('MOT', 'CHI')",Providence,lil57.xml,83,3.0,0.0,CHI,1169,335,MOT
0.0,0.0,5.0,78.0,0.0,83,0.0,this,"('MOT', 'CHI')",Providence,lil57.xml,83,5.0,0.0,CHI,1169,335,MOT
0.0,0.0,7.0,76.0,0.0,83,0.0,some,"('MOT', 'CHI')",Providence,lil57.xml,83,7.0,0.0,CHI,1169,335,MOT
0.0,0.0,2.0,81.0,0.0,83,0.0,they,"('MOT', 'CHI')",Providence,lil57.xml,83,2.0,0.0,CHI,1169,335,MOT
0.0,0.0,1.0,82.0,0.0,83,0.0,big,"('MOT', 'CHI')",Providence,lil57.xml,83,1.0,0.0,CHI,1169,335,MOT
0.0,0.0,9.0,74.0,0.0,83,0.0,go,"('MOT', 'CHI')",Providence,lil57.xml,83,9.0,0.0,CHI,1169,335,MOT
0.0,0.0,11.0,72.0,0.0,83,0.0,in,"('MOT', 'CHI')",Providence,lil57.xml,83,11.0,0.0,CHI,1169,335,MOT
0.0,0.0,1.0,82.0,0.0,83,0.0,at,"('MOT', 'CHI')",Providence,lil57.xml,83,1.0,0.0,CHI,1169,335,MOT
0.0,0.0,3.0,80.0,0.0,83,0.0,see,"('MOT', 'CHI')",Providence,lil57.xml,83,3.0,0.0,CHI,1169,335,MOT
0.0,0.0,1.0,1.0,0.0,2,0.0,there,"('OPE', 'CHI')",Providence,lil57.xml,2,1.0,0.0,CHI,20,5,OPE
0.0,0.0,1.0,1.0,0.0,2,0.0,oh,"('OPE', 'CHI')",Providence,lil57.xml,2,1.0,0.0,CHI,20,5,OPE
0.0,0.0,2.0,0.0,0.0,2,0.0,what,"('OPE', 'CHI')",Providence,lil57.xml,2,2.0,0.0,CHI,20,5,OPE
0.0,0.0,2.0,0.0,0.0,2,0.0,you,"('OPE', 'CHI')",Providence,lil57.xml,2,2.0,0.0,CHI,20,5,OPE
0.0,0.0,1.0,1.0,0.0,2,0.0,did,"('OPE', 'CHI')",Providence,lil57.xml,2,1.0,0.0,CHI,20,5,OPE
0.0,0.0,1.0,1.0,0.0,2,0.0,are,"('OPE', 'CHI')",Providence,lil57.xml,2,1.0,0.0,CHI,20,5,OPE
0.0,0.0,1.0,1.0,0.0,2,0.0,in,"('OPE', 'CHI')",Providence,lil57.xml,2,1.0,0.0,CHI,20,5,OPE
0.0,0.0,1.0,1.0,0.0,2,0.0,make,"('OPE', 'CHI')",Providence,lil57.xml,2,1.0,0.0,CHI,20,5,OPE
0.0,0.0,1.0,1.0,0.0,2,0.0,and,"('OPE', 'CHI')",Providence,lil57.xml,2,1.0,0.0,CHI,20,5,OPE
0.0,0.0,1.0,0.0,0.0,1,0.0,like,"('OPE', 'MOT')",Providence,lil57.xml,1,1.0,0.0,MOT,5,15,OPE
0.0,1.0,2.0,330.0,-0.003003003003003003,333,1.0,want,"('CHI', 'MOT')",Providence,lil57.xml,333,2.0,0.0,MOT,1362,5604,CHI
0.0,1.0,2.0,80.0,-0.012048192771084338,83,1.0,no,"('MOT', 'CHI')",Providence,lil57.xml,83,2.0,0.0,CHI,1169,335,MOT
0.0,1.0,7.0,75.0,-0.012048192771084338,83,1.0,to,"('MOT', 'CHI')",Providence,lil57.xml,83,7.0,0.0,CHI,1169,335,MOT
0.0,1.0,8.0,74.0,-0.012048192771084338,83,1.0,gonna,"('MOT', 'CHI')",Providence,lil57.xml,83,8.0,0.0,CHI,1169,335,MOT
0.0,1.0,2.0,80.0,-0.012048192771084338,83,1.0,but,"('MOT', 'CHI')",Providence,lil57.xml,83,2.0,0.0,CHI,1169,335,MOT
0.0,1.0,1.0,81.0,-0.012048192771084338,83,1.0,did,"('MOT', 'CHI')",Providence,lil57.xml,83,1.0,0.0,CHI,1169,335,MOT
0.0,1.0,3.0,79.0,-0.012048192771084338,83,1.0,look,"('MOT', 'CHI')",Providence,lil57.xml,83,3.0,0.0,CHI,1169,335,MOT
0.0,1.0,10.0,72.0,-0.012048192771084338,83,1.0,do,"('MOT', 'CHI')",Providence,lil57.xml,83,10.0,0.0,CHI,1169,335,MOT
0.0,1.0,9.0,73.0,-0.012048192771084338,83,1.0,can,"('MOT', 'CHI')",Providence,lil57.xml,83,9.0,0.0,CHI,1169,335,MOT
0.0,1.0,1.0,81.0,-0.012048192771084338,83,1.0,have,"('MOT', 'CHI')",Providence,lil57.xml,83,1.0,0.0,CHI,1169,335,MOT
0.0,2.0,4.0,77.0,-0.024096385542168676,83,2.0,oh,"('MOT', 'CHI')",Providence,lil57.xml,83,4.0,0.0,CHI,1169,335,MOT
0.0,9.0,4.0,320.0,-0.02702702702702703,333,9.0,where,"('CHI', 'MOT')",Providence,lil57.xml,333,4.0,0.0,MOT,1362,5604,CHI
0.0,10.0,1.0,322.0,-0.03003003003003003,333,10.0,with,"('CHI', 'MOT')",Providence,lil57.xml,333,1.0,0.0,MOT,1362,5604,CHI
0.0,11.0,1.0,321.0,-0.03303303303303303,333,11.0,for,"('CHI', 'MOT')",Providence,lil57.xml,333,1.0,0.0,MOT,1362,5604,CHI
0.0,11.0,2.0,320.0,-0.03303303303303303,333,11.0,my,"('CHI', 'MOT')",Providence,lil57.xml,333,2.0,0.0,MOT,1362,5604,CHI
0.0,13.0,4.0,316.0,-0.03903903903903904,333,13.0,was,"('CHI', 'MOT')",Providence,lil57.xml,333,4.0,0.0,MOT,1362,5604,CHI
0.0,16.0,2.0,315.0,-0.04804804804804805,333,16.0,little,"('CHI', 'MOT')",Providence,lil57.xml,333,2.0,0.0,MOT,1362,5604,CHI
0.0,16.0,1.0,316.0,-0.04804804804804805,333,16.0,at,"('CHI', 'MOT')",Providence,lil57.xml,333,1.0,0.0,MOT,1362,5604,CHI
0.0,17.0,3.0,313.0,-0.05105105105105105,333,17.0,all,"('CHI', 'MOT')",Providence,lil57.xml,333,3.0,0.0,MOT,1362,5604,CHI
0.0,17.0,6.0,310.0,-0.05105105105105105,333,17.0,no,"('CHI', 'MOT')",Providence,lil57.xml,333,6.0,0.0,MOT,1362,5604,CHI
0.0,17.0,6.0,310.0,-0.05105105105105105,333,17.0,this,"('CHI', 'MOT')",Providence,lil57.xml,333,6.0,0.0,MOT,1362,5604,CHI
0.0,5.0,4.0,74.0,-0.060240963855421686,83,5.0,wanna,"('MOT', 'CHI')",Providence,lil57.xml,83,4.0,0.0,CHI,1169,335,MOT
1.0,10.0,14.0,58.0,-0.06586345381526106,83,11.0,a,"('MOT', 'CHI')",Providence,lil57.xml,83,15.0,1.0,CHI,1169,335,MOT
0.0,27.0,2.0,304.0,-0.08108108108108109,333,27.0,there,"('CHI', 'MOT')",Providence,lil57.xml,333,2.0,0.0,MOT,1362,5604,CHI
1.0,68.0,7.0,257.0,-0.0822072072072072,333,69.0,you,"('CHI', 'MOT')",Providence,lil57.xml,333,8.0,1.0,MOT,1362,5604,CHI
0.0,30.0,1.0,302.0,-0.09009009009009009,333,30.0,of,"('CHI', 'MOT')",Providence,lil57.xml,333,1.0,0.0,MOT,1362,5604,CHI
0.0,11.0,1.0,71.0,-0.13253012048192772,83,11.0,yeah,"('MOT', 'CHI')",Providence,lil57.xml,83,1.0,0.0,CHI,1169,335,MOT
2.0,21.0,0.0,370.0,0.9414758269720102,393,23.0,think,"('CHI', 'MOT')",Providence,lil58.xml,393,2.0,2.0,MOT,1580,4923,CHI
4.0,19.0,1.0,369.0,0.7414758269720102,393,23.0,little,"('CHI', 'MOT')",Providence,lil58.xml,393,5.0,4.0,MOT,1580,4923,CHI
1.0,2.0,1.0,389.0,0.49236641221374045,393,3.0,she,"('CHI', 'MOT')",Providence,lil58.xml,393,2.0,1.0,MOT,1580,4923,CHI
1.0,13.0,1.0,378.0,0.4643765903307888,393,14.0,for,"('CHI', 'MOT')",Providence,lil58.xml,393,2.0,1.0,MOT,1580,4923,CHI
1.0,31.0,1.0,360.0,0.41857506361323155,393,32.0,of,"('CHI', 'MOT')",Providence,lil58.xml,393,2.0,1.0,MOT,1580,4923,CHI
3.0,30.0,3.0,357.0,0.416030534351145,393,33.0,are,"('CHI', 'MOT')",Providence,lil58.xml,393,6.0,3.0,MOT,1580,4923,CHI
3.0,10.0,4.0,376.0,0.39549254816430385,393,13.0,all,"('CHI', 'MOT')",Providence,lil58.xml,393,7.0,3.0,MOT,1580,4923,CHI
4.0,39.0,5.0,345.0,0.3350296861747243,393,43.0,in,"('CHI', 'MOT')",Providence,lil58.xml,393,9.0,4.0,MOT,1580,4923,CHI
13.0,63.0,12.0,305.0,0.32661577608142495,393,76.0,the,"('CHI', 'MOT')",Providence,lil58.xml,393,25.0,13.0,MOT,1580,4923,CHI
25.0,71.0,19.0,278.0,0.3239070090215129,393,96.0,a,"('CHI', 'MOT')",Providence,lil58.xml,393,44.0,25.0,MOT,1580,4923,CHI
1.0,8.0,2.0,382.0,0.3104325699745547,393,9.0,big,"('CHI', 'MOT')",Providence,lil58.xml,393,3.0,1.0,MOT,1580,4923,CHI
2.0,38.0,3.0,350.0,0.29821882951653944,393,40.0,do,"('CHI', 'MOT')",Providence,lil58.xml,393,5.0,2.0,MOT,1580,4923,CHI
1.0,16.0,2.0,374.0,0.2900763358778626,393,17.0,go,"('CHI', 'MOT')",Providence,lil58.xml,393,3.0,1.0,MOT,1580,4923,CHI
5.0,16.0,11.0,361.0,0.25906488549618323,393,21.0,one,"('CHI', 'MOT')",Providence,lil58.xml,393,16.0,5.0,MOT,1580,4923,CHI
10.0,59.0,14.0,310.0,0.24109414758269723,393,69.0,is,"('CHI', 'MOT')",Providence,lil58.xml,393,24.0,10.0,MOT,1580,4923,CHI
1.0,8.0,3.0,381.0,0.22709923664122136,393,9.0,no,"('CHI', 'MOT')",Providence,lil58.xml,393,4.0,1.0,MOT,1580,4923,CHI
2.0,8.0,6.0,377.0,0.22455470737913485,393,10.0,up,"('CHI', 'MOT')",Providence,lil58.xml,393,8.0,2.0,MOT,1580,4923,CHI
1.0,12.0,3.0,377.0,0.21692111959287533,393,13.0,with,"('CHI', 'MOT')",Providence,lil58.xml,393,4.0,1.0,MOT,1580,4923,CHI
8.0,94.0,9.0,282.0,0.21104625056129322,393,102.0,you,"('CHI', 'MOT')",Providence,lil58.xml,393,17.0,8.0,MOT,1580,4923,CHI
11.0,53.0,19.0,310.0,0.20381679389312973,393,64.0,and,"('CHI', 'MOT')",Providence,lil58.xml,393,30.0,11.0,MOT,1580,4923,CHI
1.0,11.0,4.0,377.0,0.16946564885496185,393,12.0,where,"('CHI', 'MOT')",Providence,lil58.xml,393,5.0,1.0,MOT,1580,4923,CHI
4.0,38.0,11.0,340.0,0.15979643765903306,393,42.0,it,"('CHI', 'MOT')",Providence,lil58.xml,393,15.0,4.0,MOT,1580,4923,CHI
6.0,5.0,29.0,353.0,0.14343874954561978,393,11.0,yeah,"('CHI', 'MOT')",Providence,lil58.xml,393,35.0,6.0,MOT,1580,4923,CHI
1.0,9.0,5.0,378.0,0.1412213740458015,393,10.0,like,"('CHI', 'MOT')",Providence,lil58.xml,393,6.0,1.0,MOT,1580,4923,CHI
1.0,13.0,6.0,373.0,0.10723373318793165,393,14.0,look,"('CHI', 'MOT')",Providence,lil58.xml,393,7.0,1.0,MOT,1580,4923,CHI
4.0,62.0,11.0,316.0,0.09872773536895674,393,66.0,what,"('CHI', 'MOT')",Providence,lil58.xml,393,15.0,4.0,MOT,1580,4923,CHI
6.0,47.0,20.0,320.0,0.09590917987864553,393,53.0,that,"('CHI', 'MOT')",Providence,lil58.xml,393,26.0,6.0,MOT,1580,4923,CHI
1.0,28.0,5.0,359.0,0.09287531806615776,393,29.0,oh,"('CHI', 'MOT')",Providence,lil58.xml,393,6.0,1.0,MOT,1580,4923,CHI
1.0,27.0,6.0,359.0,0.07161032351872046,393,28.0,on,"('CHI', 'MOT')",Providence,lil58.xml,393,7.0,1.0,MOT,1580,4923,CHI
0.0,1.0,1.0,391.0,-0.002544529262086514,393,1.0,put,"('CHI', 'MOT')",Providence,lil58.xml,393,1.0,0.0,MOT,1580,4923,CHI
0.0,2.0,3.0,388.0,-0.005089058524173028,393,2.0,want,"('CHI', 'MOT')",Providence,lil58.xml,393,3.0,0.0,MOT,1580,4923,CHI
0.0,3.0,3.0,387.0,-0.007633587786259542,393,3.0,not,"('CHI', 'MOT')",Providence,lil58.xml,393,3.0,0.0,MOT,1580,4923,CHI
0.0,9.0,1.0,383.0,-0.022900763358778626,393,9.0,wanna,"('CHI', 'MOT')",Providence,lil58.xml,393,1.0,0.0,MOT,1580,4923,CHI
0.0,9.0,12.0,372.0,-0.022900763358778626,393,9.0,my,"('CHI', 'MOT')",Providence,lil58.xml,393,12.0,0.0,MOT,1580,4923,CHI
0.0,10.0,3.0,380.0,-0.02544529262086514,393,10.0,he,"('CHI', 'MOT')",Providence,lil58.xml,393,3.0,0.0,MOT,1580,4923,CHI
0.0,10.0,2.0,381.0,-0.02544529262086514,393,10.0,was,"('CHI', 'MOT')",Providence,lil58.xml,393,2.0,0.0,MOT,1580,4923,CHI
0.0,12.0,2.0,379.0,-0.030534351145038167,393,12.0,but,"('CHI', 'MOT')",Providence,lil58.xml,393,2.0,0.0,MOT,1580,4923,CHI
0.0,12.0,2.0,379.0,-0.030534351145038167,393,12.0,they,"('CHI', 'MOT')",Providence,lil58.xml,393,2.0,0.0,MOT,1580,4923,CHI
0.0,13.0,1.0,379.0,-0.03307888040712468,393,13.0,there,"('CHI', 'MOT')",Providence,lil58.xml,393,1.0,0.0,MOT,1580,4923,CHI
0.0,14.0,1.0,378.0,-0.035623409669211195,393,14.0,at,"('CHI', 'MOT')",Providence,lil58.xml,393,1.0,0.0,MOT,1580,4923,CHI
0.0,17.0,2.0,374.0,-0.043256997455470736,393,17.0,can,"('CHI', 'MOT')",Providence,lil58.xml,393,2.0,0.0,MOT,1580,4923,CHI
0.0,19.0,4.0,370.0,-0.04834605597964377,393,19.0,this,"('CHI', 'MOT')",Providence,lil58.xml,393,4.0,0.0,MOT,1580,4923,CHI
0.0,34.0,2.0,357.0,-0.08651399491094147,393,34.0,to,"('CHI', 'MOT')",Providence,lil58.xml,393,2.0,0.0,MOT,1580,4923,CHI
0.0,35.0,2.0,356.0,-0.089058524173028,393,35.0,we,"('CHI', 'MOT')",Providence,lil58.xml,393,2.0,0.0,MOT,1580,4923,CHI
2.0,5.0,13.0,251.0,0.10750307503075031,271,7.0,like,"('MOT', 'CHI')",Providence,lil59.xml,271,15.0,2.0,CHI,6742,1061,MOT
1.0,4.0,8.0,258.0,0.09266092660926609,271,5.0,she,"('MOT', 'CHI')",Providence,lil59.xml,271,9.0,1.0,CHI,6742,1061,MOT
1.0,1.0,9.0,260.0,0.092619926199262,271,2.0,big,"('MOT', 'CHI')",Providence,lil59.xml,271,10.0,1.0,CHI,6742,1061,MOT
6.0,10.0,35.0,220.0,0.08730087300873007,271,16.0,that,"('MOT', 'CHI')",Providence,lil59.xml,271,41.0,6.0,CHI,6742,1061,MOT
13.0,13.0,61.0,184.0,0.07973471626608158,271,26.0,a,"('MOT', 'CHI')",Providence,lil59.xml,271,74.0,13.0,CHI,6742,1061,MOT
1.0,0.0,12.0,258.0,0.07323304002270792,271,1.0,they,"('MOT', 'CHI')",Providence,lil59.xml,271,13.0,1.0,CHI,6742,1061,MOT
1.0,4.0,11.0,255.0,0.06488314883148831,271,5.0,no,"('MOT', 'CHI')",Providence,lil59.xml,271,12.0,1.0,CHI,6742,1061,MOT
9.0,9.0,65.0,188.0,0.05520095741497956,271,18.0,you,"('MOT', 'CHI')",Providence,lil59.xml,271,74.0,9.0,CHI,6742,1061,MOT
11.0,11.0,72.0,177.0,0.05134930867380964,271,22.0,and,"('MOT', 'CHI')",Providence,lil59.xml,271,83.0,11.0,CHI,6742,1061,MOT
1.0,0.0,18.0,252.0,0.048941542046999416,271,1.0,look,"('MOT', 'CHI')",Providence,lil59.xml,271,19.0,1.0,CHI,6742,1061,MOT
1.0,2.0,16.0,252.0,0.04775341871065769,271,3.0,gonna,"('MOT', 'CHI')",Providence,lil59.xml,271,17.0,1.0,CHI,6742,1061,MOT
1.0,0.0,19.0,251.0,0.046309963099631,271,1.0,at,"('MOT', 'CHI')",Providence,lil59.xml,271,20.0,1.0,CHI,6742,1061,MOT
2.0,1.0,35.0,233.0,0.04298394335294704,271,3.0,on,"('MOT', 'CHI')",Providence,lil59.xml,271,37.0,2.0,CHI,6742,1061,MOT
2.0,6.0,26.0,237.0,0.04190827622561939,271,8.0,what,"('MOT', 'CHI')",Providence,lil59.xml,271,28.0,2.0,CHI,6742,1061,MOT
8.0,8.0,72.0,183.0,0.04095940959409595,271,16.0,the,"('MOT', 'CHI')",Providence,lil59.xml,271,80.0,8.0,CHI,6742,1061,MOT
1.0,0.0,22.0,248.0,0.039788223969196214,271,1.0,was,"('MOT', 'CHI')",Providence,lil59.xml,271,23.0,1.0,CHI,6742,1061,MOT
1.0,1.0,21.0,248.0,0.03807447165380745,271,2.0,think,"('MOT', 'CHI')",Providence,lil59.xml,271,22.0,1.0,CHI,6742,1061,MOT
3.0,11.0,34.0,223.0,0.029420564475915033,271,14.0,it,"('MOT', 'CHI')",Providence,lil59.xml,271,37.0,3.0,CHI,6742,1061,MOT
2.0,27.0,13.0,229.0,0.02632226322263223,271,29.0,yeah,"('MOT', 'CHI')",Providence,lil59.xml,271,15.0,2.0,CHI,6742,1061,MOT
1.0,2.0,29.0,239.0,0.022263222632226323,271,3.0,are,"('MOT', 'CHI')",Providence,lil59.xml,271,30.0,1.0,CHI,6742,1061,MOT
1.0,2.0,30.0,238.0,0.02118795381502202,271,3.0,he,"('MOT', 'CHI')",Providence,lil59.xml,271,31.0,1.0,CHI,6742,1061,MOT
1.0,12.0,14.0,244.0,0.018696186961869615,271,13.0,can,"('MOT', 'CHI')",Providence,lil59.xml,271,15.0,1.0,CHI,6742,1061,MOT
1.0,4.0,28.0,238.0,0.016032574118844636,271,5.0,we,"('MOT', 'CHI')",Providence,lil59.xml,271,29.0,1.0,CHI,6742,1061,MOT
1.0,4.0,28.0,238.0,0.016032574118844636,271,5.0,my,"('MOT', 'CHI')",Providence,lil59.xml,271,29.0,1.0,CHI,6742,1061,MOT
2.0,13.0,30.0,226.0,0.007149446494464945,271,15.0,one,"('MOT', 'CHI')",Providence,lil59.xml,271,32.0,2.0,CHI,6742,1061,MOT
0.0,0.0,25.0,246.0,0.0,271,0.0,all,"('MOT', 'CHI')",Providence,lil59.xml,271,25.0,0.0,CHI,6742,1061,MOT
0.0,0.0,26.0,245.0,0.0,271,0.0,for,"('MOT', 'CHI')",Providence,lil59.xml,271,26.0,0.0,CHI,6742,1061,MOT
0.0,0.0,38.0,233.0,0.0,271,0.0,oh,"('MOT', 'CHI')",Providence,lil59.xml,271,38.0,0.0,CHI,6742,1061,MOT
0.0,0.0,36.0,235.0,0.0,271,0.0,of,"('MOT', 'CHI')",Providence,lil59.xml,271,36.0,0.0,CHI,6742,1061,MOT
0.0,0.0,17.0,254.0,0.0,271,0.0,did,"('MOT', 'CHI')",Providence,lil59.xml,271,17.0,0.0,CHI,6742,1061,MOT
0.0,0.0,12.0,259.0,0.0,271,0.0,little,"('MOT', 'CHI')",Providence,lil59.xml,271,12.0,0.0,CHI,6742,1061,MOT
0.0,0.0,4.0,267.0,0.0,271,0.0,want,"('MOT', 'CHI')",Providence,lil59.xml,271,4.0,0.0,CHI,6742,1061,MOT
0.0,0.0,14.0,257.0,0.0,271,0.0,go,"('MOT', 'CHI')",Providence,lil59.xml,271,14.0,0.0,CHI,6742,1061,MOT
0.0,0.0,7.0,264.0,0.0,271,0.0,make,"('MOT', 'CHI')",Providence,lil59.xml,271,7.0,0.0,CHI,6742,1061,MOT
0.0,0.0,19.0,252.0,0.0,271,0.0,see,"('MOT', 'CHI')",Providence,lil59.xml,271,19.0,0.0,CHI,6742,1061,MOT
1.0,5.0,49.0,216.0,-0.00214022140221402,271,6.0,to,"('MOT', 'CHI')",Providence,lil59.xml,271,50.0,1.0,CHI,6742,1061,MOT
0.0,1.0,17.0,253.0,-0.0036900369003690036,271,1.0,put,"('MOT', 'CHI')",Providence,lil59.xml,271,17.0,0.0,CHI,6742,1061,MOT
0.0,1.0,12.0,258.0,-0.0036900369003690036,271,1.0,get,"('MOT', 'CHI')",Providence,lil59.xml,271,12.0,0.0,CHI,6742,1061,MOT
0.0,1.0,16.0,254.0,-0.0036900369003690036,271,1.0,there,"('MOT', 'CHI')",Providence,lil59.xml,271,16.0,0.0,CHI,6742,1061,MOT
