DocId,Speaker,Replier,Hyp Avg S,Hyp Avg R,Sparsity S-R,Sparsity R-S
vio39.xml,MOT,FAT,7.209302325581396,7.333333333333333,159,18
vio39.xml,FAT,BRO,10.0,8.5,7,9
vio39.xml,UNI,MOT,6.25,6.787878787878788,58,272
vio39.xml,CHI,UNI,8.0,6.333333333333333,10,10
vio39.xml,MOT,UNI,7.055555555555555,6.0,161,12
vio39.xml,UNI,BRO,NA,NA,1,1
vio39.xml,UNI,CHI,NA,NA,1,1
vio40.xml,MOT,CHI,7.542105263157895,7.801980198019802,1569,1075
vio40.xml,BRO,MOT,7.809523809523809,8.882352941176471,68,63
vio40.xml,CHI,MOT,6.928571428571429,6.454545454545454,87,111
vio40.xml,CHI,BRO,8.1,8.206896551724139,38,84
vio40.xml,MOT,FAT,7.21875,6.5,77,11
vio40.xml,BRO,FAT,7.0,9.5,4,9
vio40.xml,CHI,FAT,9.0,9.0,22,8
vio40.xml,MOT,BRO,7.5,8.125,46,48
vio40.xml,BRO,CHI,7.956521739130435,7.8,77,125
vio40.xml,FAT,CHI,8.23076923076923,9.0,33,34
vio40.xml,FAT,BRO,8.181818181818182,7.285714285714286,22,28
vio40.xml,FAT,MOT,6.666666666666667,7.05,6,45
vio41.xml,CHI,MOT,7.476923076923077,7.357723577235772,507,694
vio41.xml,BRO,MOT,7.166666666666667,7.2254901960784315,238,480
vio41.xml,CHI,BRO,8.142857142857142,7.4411764705882355,310,133
vio41.xml,BRO,CHI,7.703703703703703,7.766666666666667,118,135
vio41.xml,MOT,CHI,7.328859060402684,7.355263157894737,994,654
vio41.xml,MOT,BRO,7.661971830985915,7.361702127659575,261,250
vio41.xml,ADU,MOT,NA,7.0,1,17
vio41.xml,CHI,ADU,7.5,NA,2,1
vio41.xml,MOT,ADU,6.0,NA,4,1
vio41.xml,FAT,CHI,NA,8.833333333333334,1,13
vio41.xml,MOT,FAT,6.333333333333333,7.8,11,11
vio41.xml,FAT,MOT,NA,5.0,3,9
vio41.xml,CHI,FAT,6.0,NA,5,3
vio42.xml,FAT,MOT,7.75,6.375,10,19
vio42.xml,CHI,MOT,8.609756097560975,7.83402489626556,305,1080
vio42.xml,BRO,CHI,6.666666666666667,9.0,10,8
vio42.xml,MOT,FAT,8.923076923076923,8.0,43,18
vio42.xml,MOT,CHI,7.185,7.830188679245283,1063,408
vio42.xml,BRO,MOT,NA,NA,1,2
vio42.xml,CHI,BRO,9.833333333333334,8.0,22,19
vio42.xml,MOT,BRO,7.6,8.2,14,20
vio42.xml,BRO,FAT,NA,9.0,1,2
vio42.xml,FAT,CHI,9.0,8.571428571428571,14,18
vio42.xml,CHI,FAT,7.5,7.4,9,10
vio43.xml,MOT,CHI,7.376383763837638,7.95,2362,748
vio43.xml,MOT,BRO,4.25,7.0,12,4
vio43.xml,MOT,FAT,7.09375,7.777777777777778,117,75
vio43.xml,CHI,MOT,7.943396226415095,7.515789473684211,260,546
vio43.xml,FAT,MOT,6.717948717948718,7.491525423728813,155,248
vio43.xml,CHI,FAT,7.894736842105263,8.105263157894736,79,72
vio43.xml,FAT,CHI,7.5,5.625,10,22
vio44.xml,FAT,BRO,9.0,NA,4,1
vio44.xml,CHI,FAT,5.0,6.25,2,6
vio44.xml,BRO,CHI,7.666666666666667,7.5,7,10
vio44.xml,BRO,MOT,8.0,10.0,5,3
vio44.xml,FAT,CHI,6.166666666666667,7.333333333333333,14,6
vio44.xml,FAT,MOT,8.0,8.458333333333334,11,79
vio44.xml,CHI,MOT,7.840909090909091,6.95,239,458
vio44.xml,MOT,CHI,7.7406143344709895,8.14516129032258,1531,596
vio44.xml,MOT,FAT,6.260869565217392,7.8,73,7
vio45.xml,FAT,BRO,7.3,8.133333333333333,61,53
vio45.xml,FAT,MOT,6.875,7.142857142857143,68,74
vio45.xml,FAT,CHI,6.333333333333333,7.2,79,59
vio45.xml,BRO,FAT,6.75,7.368421052631579,31,49
vio45.xml,CHI,MOT,7.78125,7.5528455284552845,432,762
vio45.xml,CHI,BRO,8.705882352941176,8.352941176470589,65,75
vio45.xml,MOT,CHI,7.361111111111111,7.984848484848484,459,277
vio45.xml,BRO,MOT,8.0,7.148648648648648,190,349
vio45.xml,MOT,BRO,7.166666666666667,7.8354430379746836,466,360
vio45.xml,MOT,FAT,7.594594594594595,7.744186046511628,125,116
vio45.xml,CHI,FAT,8.25,8.4,23,24
vio45.xml,BRO,CHI,7.666666666666667,8.272727272727273,22,72
vio47.xml,MOT,CHI,7.528735632183908,7.704761904761905,2418,971
vio48.xml,CHI,MOT,7.605042016806722,7.852008456659619,1050,4068
vio48.xml,CHI,FAT,7.0,7.6,11,17
vio48.xml,MOT,CHI,6.958333333333333,6.666666666666667,145,25
vio48.xml,MOT,FAT,7.08,7.027027027027027,67,157
vio48.xml,FAT,MOT,6.5,7.833333333333333,10,45
vio48.xml,FAT,CHI,6.909090909090909,11.5,21,4
vio49.xml,CHI,MOT,8.266666666666667,7.89438202247191,1081,3462
vio49.xml,CHI,BRO,NA,7.25,3,22
vio49.xml,MOT,CHI,7.172413793103448,9.0,113,21
vio49.xml,BRO,FAT,NA,7.666666666666667,1,6
vio49.xml,FAT,MOT,7.5,7.0,10,15
vio49.xml,FAT,CHI,8.0,8.5,11,14
vio49.xml,CHI,FAT,9.25,7.444444444444445,14,20
vio49.xml,MOT,FAT,8.0,8.0,4,5
vio49.xml,UNI,CHI,7.3,8.333333333333334,20,5
vio49.xml,MOT,UNI,6.826086956521739,7.5625,59,40
vio49.xml,CHI,UNI,8.0,NA,4,1
vio49.xml,UNI,MOT,NA,6.428571428571429,3,13
vio50.xml,CHI,MOT,7.936708860759493,7.325077399380805,685,2069
vio50.xml,FAT,MOT,7.25,7.125,23,52
vio50.xml,FAT,BRO,5.5,7.2,6,10
vio50.xml,MOT,BRO,6.9411764705882355,6.25,33,12
vio50.xml,MOT,FAT,7.466666666666667,8.142857142857142,29,17
vio50.xml,CHI,BRO,5.0,NA,3,1
vio51.xml,MOT,CHI,6.981481481481482,7.24,1335,558
vio51.xml,MOT,UNI,6.764705882352941,7.647058823529412,118,69
vio51.xml,UNI,MOT,7.7272727272727275,6.848484848484849,38,109
vio51.xml,CHI,UNI,10.5,8.0,5,17
vio51.xml,CHI,MOT,7.245901639344262,6.886877828054299,457,1891
vio52.xml,CHI,MOT,7.615384615384615,7.306930693069307,834,2761
vio52.xml,BRO,MOT,6.777777777777778,7.229508196721311,40,245
vio52.xml,CHI,BRO,8.194444444444445,7.833333333333333,139,163
vio52.xml,MOT,CHI,6.979274611398964,7.651162790697675,1397,209
vio52.xml,MOT,BRO,6.884615384615385,7.529411764705882,291,65
vio52.xml,BRO,CHI,7.5,6.6,11,11
vio53.xml,CHI,MOT,7.585365853658536,7.013333333333334,949,1917
vio54.xml,CHI,MOT,7.34,6.9605263157894735,869,2114
vio54.xml,ADU,MOT,6.857142857142857,6.991228070175438,56,824
wil01.xml,MOT,CHI,7.525821596244131,9.538461538461538,3176,237
wil01.xml,MOT,OPE,7.185185185185185,5.428571428571429,159,24
wil01.xml,MOT,FRI,8.0,8.142857142857142,4,20
wil01.xml,OPE,MOT,6.0,7.5,4,3
wil01.xml,CHI,MOT,7.333333333333333,7.513513513513513,122,1016
wil01.xml,ADU,MOT,7.2,7.363636363636363,13,26
wil02.xml,CHI,MOT,8.857142857142858,7.780487804878049,364,3874
wil03.xml,MOT,CHI,7.534328358208955,7.090909090909091,4335,528
wil03.xml,MOT,OPE,6.923076923076923,NA,34,3
wil04.xml,MOT,OPE,7.3,7.0,78,65
wil04.xml,MOT,CHI,7.368770764119601,8.607142857142858,4099,498
wil05.xml,FAT,OPE,8.0,6.5,19,27
wil05.xml,FAT,CHI,7.571428571428571,8.206896551724139,2940,711
wil05.xml,CHI,OPE,7.5,9.0,11,5
wil06.xml,CHI,MOT,7.666666666666667,7.506459948320414,300,3656
wil07.xml,MOT,CHI,7.72945205479452,8.513157894736842,3864,1038
wil08.xml,CHI,MOT,8.741935483870968,7.804627249357327,583,3181
wil08.xml,OPE,MOT,6.833333333333333,7.68,13,541
wil08.xml,CHI,OPE,NA,6.75,2,9
wil08.xml,MOT,CHI,7.516949152542373,7.34375,879,236
wil08.xml,TOY,CHI,7.147058823529412,8.25,160,8
wil08.xml,MOT,TOY,7.121212121212121,6.584905660377358,124,238
wil08.xml,CHI,TOY,7.0,7.4375,7,43
wil08.xml,TOY,MOT,6.867647058823529,6.9375,315,49
wil08.xml,MOT,NON,7.478260869565218,7.625,77,45
wil08.xml,NON,CHI,7.384615384615385,10.5,35,9
wil08.xml,NON,MOT,7.391304347826087,8.0,52,27
wil09.xml,MOT,OPE,7.711538461538462,8.928571428571429,202,78
wil09.xml,MOT,CHI,7.260869565217392,NA,94,18
wil09.xml,OPE,CHI,8.0,7.5,4,6
wil09.xml,OPE,MOT,8.461538461538462,7.571428571428571,52,25
wil09.xml,CHI,MOT,9.416666666666666,7.318681318681318,111,1543
wil09.xml,CHI,OPE,6.8,7.25,18,59
wil10.xml,CHI,MOT,8.025,7.43646408839779,287,1302
wil10.xml,GRA,MOT,7.527027027027027,7.389261744966443,358,856
wil10.xml,CHI,GRA,6.666666666666667,6.837837837837838,41,149
wil10.xml,OPE,CHI,7.25,NA,18,5
wil10.xml,MOT,CHI,7.676991150442478,7.909090909090909,1616,233
wil10.xml,MOT,GRA,7.371134020618556,7.208333333333333,500,224
wil10.xml,CHI,OPE,7.0,6.714285714285714,12,46
wil10.xml,OPE,MOT,7.375,7.882352941176471,50,64
wil10.xml,GRA,OPE,8.0,8.0,9,6
wil10.xml,MOT,OPE,7.125,6.714285714285714,58,26
wil10.xml,GRA,CHI,6.75,7.6,120,49
wil11.xml,MOT,CHI,7.397849462365591,8.880952380952381,1977,378
wil11.xml,MOT,OPE,6.55,7.111111111111111,35,31
wil11.xml,OPE,CHI,7.230769230769231,9.714285714285714,92,35
wil11.xml,OPE,MOT,6.6923076923076925,7.466666666666667,37,40
wil11.xml,CHI,MOT,8.681818181818182,7.428571428571429,175,567
wil11.xml,CHI,OPE,8.0,10.75,8,13
wil11.xml,FAT,MOT,7.0,7.2727272727272725,9,28
wil11.xml,CHI,FAT,9.5,9.666666666666666,13,23
wil11.xml,FAT,CHI,9.0,8.166666666666666,22,20
wil11.xml,MOT,FAT,7.6,8.375,94,36
wil12.xml,MOT,CHI,7.71,8.022222222222222,2290,472
wil12.xml,OPE,MOT,6.705882352941177,7.806451612903226,67,98
wil12.xml,CHI,MOT,8.117647058823529,7.4525139664804465,307,1582
wil12.xml,CHI,OPE,8.2,7.6,64,76
wil12.xml,MOT,OPE,6.590909090909091,6.294117647058823,76,45
wil12.xml,OPE,CHI,6.923076923076923,6.5,248,112
wil13.xml,MOT,CHI,7.23394495412844,7.970588235294118,2314,350
wil13.xml,OPE,MOT,8.142857142857142,7.327586206896552,92,246
wil13.xml,CHI,OPE,8.142857142857142,7.378378378378378,53,172
wil13.xml,MOT,OPE,7.5,7.190476190476191,127,157
wil13.xml,CHI,MOT,5.666666666666667,7.4423076923076925,20,171
wil13.xml,OPE,CHI,7.222222222222222,7.333333333333333,63,11
wil14.xml,MOT,CHI,7.481060606060606,7.8979591836734695,3300,608
wil14.xml,OPE,CHI,6.076923076923077,8.5,50,27
wil14.xml,OPE,MOT,7.0,7.6,4,11
wil14.xml,CHI,MOT,7.666666666666667,8.5,14,7
wil15.xml,CHI,MOT,7.794871794871795,7.467248908296943,452,2499
wil15.xml,OPE,MOT,7.0,6.533333333333333,58,211
wil15.xml,OPE,CHI,6.833333333333333,7.5,19,7
wil15.xml,MOT,OPE,6.75,8.0,11,21
wil15.xml,MOT,CHI,7.22463768115942,6.846153846153846,1153,152
wil15.xml,CHI,OPE,7.5,7.384615384615385,9,37
wil16.xml,CHI,MOT,7.1875,7.046153846153846,118,905
wil16.xml,OPE,MOT,4.666666666666667,6.9,8,55
wil16.xml,OPE,CHI,5.833333333333333,7.0,10,3
wil16.xml,MOT,CHI,7.752747252747253,8.320754716981131,1854,580
wil16.xml,FAT,CHI,7.833333333333333,9.333333333333334,33,18
wil16.xml,MOT,FAT,6.571428571428571,6.5,10,6
wil16.xml,CHI,FAT,NA,7.846153846153846,3,18
wil16.xml,FAT,MOT,8.714285714285714,7.052631578947368,14,52
wil17.xml,MOT,CHI,7.331081081081081,7.258064516129032,1330,241
wil18.xml,MOT,CHI,7.248888888888889,7.875,3569,1062
wil18.xml,OPE,CHI,8.125,8.0,25,24
wil18.xml,OPE,MOT,11.0,5.666666666666667,4,4
wil18.xml,CHI,MOT,7.666666666666667,9.5,4,7
wil18.xml,MOT,OPE,5.0,8.0,3,8
wil18.xml,CHI,OPE,8.0,8.0,3,4
wil19.xml,MOT,CHI,7.435064935064935,7.390243902439025,1312,430
wil19.xml,OPE,MOT,6.375,6.761904761904762,28,85
wil19.xml,OPE,CHI,7.684210526315789,7.666666666666667,62,42
wil19.xml,CHI,MOT,7.216216216216216,7.291866028708134,379,2029
wil19.xml,MOT,OPE,7.588235294117647,6.875,39,25
wil19.xml,CHI,OPE,7.4,6.333333333333333,26,38
wil19.xml,MOT,FAT,6.7,16.0,74,4
wil19.xml,CHI,SIS,7.75,9.0,37,18
wil19.xml,OPE,SIS,6.0,8.5,8,4
wil19.xml,FAT,MOT,NA,7.25,3,23
wil19.xml,SIS,CHI,9.0,6.2,7,13
wil19.xml,FAT,CHI,10.0,8.5,5,15
wil19.xml,CHI,FAT,8.0,6.4,13,18
wil19.xml,SIS,MOT,9.0,6.190476190476191,6,57
wil19.xml,MOT,SIS,6.2,9.0,20,8
wil19.xml,SIS,OPE,9.0,7.0,2,2
wil20.xml,CHI,MOT,7.829787234042553,7.168539325842697,488,2054
wil20.xml,CHI,OPE,5.75,7.111111111111111,19,46
wil20.xml,MOT,OPE,4.666666666666667,5.5,16,10
wil20.xml,MOT,CHI,7.329670329670329,9.5,567,109
wil20.xml,OPE,MOT,8.5,6.64,15,91
wil20.xml,OPE,CHI,6.5,NA,10,4
wil21.xml,CHI,OPE,7.333333333333333,6.333333333333333,46,46
wil21.xml,CHI,MOT,7.333333333333333,7.181286549707602,681,1846
wil21.xml,OPE,CHI,6.0,7.0,5,4
wil21.xml,MOT,CHI,7.1,7.384615384615385,1184,352
wil21.xml,OPE,MOT,6.4,6.6,11,20
wil21.xml,MOT,OPE,8.0,NA,10,2
wil22.xml,MOT,CHI,7.604166666666667,8.727272727272727,196,65
wil22.xml,OPE,MOT,6.625,7.0,20,66
wil22.xml,CHI,MOT,7.3125,7.274336283185841,753,3125
wil22.xml,OPE,CHI,0.0,8.666666666666666,4,4
wil22.xml,FAT,CHI,8.5,7.8,8,10
wil22.xml,FAT,MOT,9.0,7.67741935483871,27,93
wil22.xml,CHI,FAT,9.2,8.0,15,24
wil22.xml,MOT,FAT,6.947368421052632,7.357142857142857,134,73
wil22.xml,CHI,OPE,8.714285714285714,11.5,22,15
wil23.xml,CHI,MOT,7.875,7.375661375661376,973,1958
wil23.xml,CHI,FAT,8.0,NA,2,1
wil23.xml,OPE,MOT,6.444444444444445,6.769230769230769,21,29
wil23.xml,CHI,OPE,7.0,6.916666666666667,108,99
wil23.xml,MOT,CHI,6.943181818181818,7.388888888888889,606,319
wil23.xml,MOT,OPE,6.869565217391305,6.9,76,68
wil23.xml,OPE,CHI,9.666666666666666,6.5,7,5
wil24.xml,MOT,CHI,7.1931034482758625,8.101694915254237,1288,526
wil24.xml,MOT,OPE,6.666666666666667,NA,17,1
wil24.xml,CHI,MOT,7.453125,7.219178082191781,628,1223
wil24.xml,VI1,MOT,7.339622641509434,6.709677419354839,247,129
wil24.xml,VI1,CHI,7.321428571428571,8.0,100,19
wil24.xml,MOT,VI1,7.605263157894737,7.03125,171,260
wil24.xml,CHI,VI1,6.0,NA,9,2
wil24.xml,OPE,MOT,9.0,6.5625,10,37
wil24.xml,OPE,CHI,6.5,7.75,5,5
wil24.xml,VI2,MOT,6.0,8.25,2,14
wil24.xml,CHI,OPE,6.666666666666667,7.166666666666667,13,15
wil24.xml,CHI,FRI,7.5,9.0,7,4
wil24.xml,MOT,FRI,4.75,6.909090909090909,8,29
wil25.xml,CHI,MOT,7.695652173913044,7.317073170731708,80,131
wil25.xml,SI1,CHI,7.375722543352601,7.613333333333333,2523,1298
wil25.xml,SI1,FAT,7.0,7.0,18,22
wil25.xml,SI1,MOT,7.416666666666667,7.1,79,88
wil25.xml,FAT,SI1,8.545454545454545,6.6,29,17
wil25.xml,CHI,FAT,6.5,7.388888888888889,18,46
wil25.xml,SI1,SI2,9.0,7.0,11,7
wil25.xml,SI2,FAT,NA,16.0,1,3
wil25.xml,CHI,SI1,7.276595744680851,7.241071428571429,456,823
wil25.xml,MOT,CHI,7.344827586206897,8.727272727272727,221,89
wil25.xml,FAT,CHI,6.0,7.5,5,6
wil25.xml,SI2,CHI,NA,8.0,1,4
wil25.xml,SI2,SI1,NA,7.428571428571429,1,15
wil25.xml,MOT,SI1,6.950819672131147,6.340909090909091,244,134
wil25.xml,MOT,FAT,NA,9.285714285714286,1,14
wil25.xml,OPE,SI1,9.0,6.333333333333333,4,7
wil25.xml,BRO,CHI,6.8,7.0,18,16
wil25.xml,SI1,BRO,5.625,6.166666666666667,25,18
wil25.xml,BRO,SI1,7.4,6.333333333333333,14,29
wil25.xml,CHI,BRO,6.0,7.333333333333333,7,9
wil25.xml,BRO,FAT,7.2,8.666666666666666,9,6
wil25.xml,FAT,BRO,7.333333333333333,8.0,4,4
wil25.xml,BRO,MOT,6.5,8.0,5,3
wil26.xml,CHI,MOT,7.617647058823529,7.379464285714286,539,2525
wil26.xml,CHI,OPE,8.0,8.0,5,6
wil26.xml,MOT,CHI,8.076923076923077,8.73076923076923,2179,464
wil26.xml,OPE,CHI,0.0,8.0,4,8
wil27.xml,MOT,CHI,7.114130434782608,7.8478260869565215,2228,436
wil27.xml,MOT,OPE,0.0,NA,2,1
wil27.xml,CHI,MOT,7.117647058823529,6.902298850574713,150,1275
wil27.xml,FAT,MOT,8.181818181818182,7.5,19,15
wil27.xml,CHI,FAT,7.0,9.125,12,14
wil27.xml,FAT,CHI,7.2,NA,6,1
wil27.xml,MOT,FAT,9.0,8.5,2,6
wil28.xml,MOT,CHI,7.432835820895522,8.048780487804878,1397,316
wil28.xml,OPE,MOT,6.5,6.25,5,8
wil28.xml,OPE,CHI,NA,8.0,1,4
wil28.xml,MOT,FAT,6.642857142857143,10.0,27,13
wil28.xml,CHI,MOT,7.329113924050633,7.2994652406417115,767,2294
wil28.xml,FAT,MOT,9.142857142857142,7.257142857142857,24,93
wil28.xml,FAT,CHI,7.333333333333333,7.833333333333333,25,16
wil28.xml,CHI,FAT,NA,9.428571428571429,6,16
wil28.xml,OPE,FAT,NA,3.5,1,4
wil28.xml,MOT,OPE,6.4,8.75,60,21
wil28.xml,CHI,OPE,8.0,NA,4,2
wil29.xml,CHI,OPE,7.8,6.75,31,15
wil29.xml,MOT,CHI,6.722222222222222,6.857142857142857,69,44
wil29.xml,OPE,CHI,6.0,6.428571428571429,9,22
wil29.xml,OPE,FAT,0.0,9.0,3,2
wil29.xml,CHI,FAT,6.75,8.75,10,16
wil29.xml,MOT,FAT,8.5,8.333333333333334,13,8
wil29.xml,CHI,MOT,7.657534246575342,7.009478672985782,937,2574
wil29.xml,FAT,OPE,7.333333333333333,9.0,4,3
wil30.xml,CHI,MOT,7.2631578947368425,7.116022099447513,192,1033
wil30.xml,OPE,MOT,NA,4.0,3,11
wil30.xml,OPE,CHI,6.181818181818182,7.909090909090909,69,38
wil30.xml,MOT,CHI,7.135048231511254,7.666666666666667,2368,839
wil30.xml,MOT,OPE,8.7,4.5,24,8
wil30.xml,CHI,OPE,8.142857142857142,8.307692307692308,80,33
wil31.xml,MOT,CHI,7.256198347107438,7.416666666666667,4923,1371
wil31.xml,MOT,OPE,NA,8.0,3,2
wil31.xml,CHI,OPE,8.0,0.0,18,5
wil31.xml,CHI,MOT,8.857142857142858,5.75,28,9
wil32.xml,MOT,CHI,7.559183673469388,8.628205128205128,2202,840
wil32.xml,FAT,MOT,9.5,8.666666666666666,6,16
wil32.xml,CHI,FAT,6.0,NA,19,5
wil32.xml,FAT,CHI,12.25,0.0,8,5
wil32.xml,CHI,MOT,7.6415094339622645,6.927710843373494,533,425
wil32.xml,MOT,FAT,7.666666666666667,8.4,5,9
wil32.xml,CHI,OPE,8.555555555555555,5.6,31,23
wil32.xml,OPE,CHI,6.0,6.5,3,5
wil32.xml,MOT,TOY,6.36,8.142857142857142,81,73
wil32.xml,CHI,TOY,NA,7.125,3,22
wil32.xml,TOY,CHI,7.571428571428571,5.0,35,13
wil32.xml,TOY,MOT,7.6923076923076925,6.2727272727272725,36,63
wil33.xml,FAT,CHI,7.735294117647059,8.071428571428571,326,307
wil33.xml,FAT,OPE,12.666666666666666,8.0,5,3
wil33.xml,CHI,FAT,7.670886075949367,7.541666666666667,634,979
wil33.xml,MOT,CHI,5.7272727272727275,6.777777777777778,29,20
wil33.xml,FAT,MOT,8.461538461538462,7.222222222222222,34,56
wil33.xml,CHI,MOT,7.857142857142857,6.644444444444445,37,159
wil33.xml,MOT,FAT,6.666666666666667,7.285714285714286,19,46
wil33.xml,CHI,OPE,7.5,7.0,3,3
wil33.xml,NON,CHI,6.0,NA,5,1
wil33.xml,FAT,NON,8.0,6.0,3,2
wil33.xml,CHI,NON,NA,6.75,1,8
wil34.xml,CHI,SIS,8.6,13.0,20,6
wil34.xml,FAT,OPE,8.0,NA,7,2
wil34.xml,FAT,SIS,8.0,7.6,83,35
wil34.xml,FAT,CHI,7.395161290322581,7.728813559322034,969,501
wil34.xml,SIS,FAT,NA,5.333333333333333,7,19
wil34.xml,CHI,FAT,7.376923076923077,7.405228758169935,1130,1455
wil34.xml,SIS,CHI,NA,8.5,3,17
wil34.xml,CHI,OPE,6.875,6.0,13,5
wil35.xml,MOT,CHI,7.247572815533981,7.202898550724638,2564,569
wil35.xml,SIS,CHI,9.0,7.5,5,6
wil35.xml,MOT,SIS,7.0,9.0,25,10
wil35.xml,CHI,MOT,7.6923076923076925,7.826530612244898,167,644
wil35.xml,FAT,MOT,4.0,7.6,8,17
wil35.xml,FAT,SIS,11.5,9.0,4,2
wil35.xml,OPE,MOT,4.0,6.0,5,5
wil35.xml,CHI,SIS,8.0,NA,5,1
wil35.xml,OPE,CHI,NA,6.777777777777778,3,23
wil35.xml,MOT,OPE,8.333333333333334,8.5,10,7
wil35.xml,CHI,OPE,NA,10.0,7,10
wil35.xml,FAT,CHI,7.833333333333333,NA,9,6
wil35.xml,CHI,FAT,NA,7.5,1,5
wil35.xml,MOT,FAT,7.133333333333334,9.142857142857142,48,14
wil35.xml,OPE,FAT,NA,7.333333333333333,1,4
wil36.xml,CHI,MOT,7.95,7.270935960591133,550,1997
wil36.xml,FAT,MOT,7.777777777777778,7.033333333333333,61,81
wil36.xml,SIS,CHI,NA,6.833333333333333,4,17
wil36.xml,OPE,CHI,7.25,8.666666666666666,15,13
wil36.xml,FAT,OPE,9.4,6.0,15,25
wil36.xml,MOT,CHI,7.397790055248619,7.594202898550725,1442,574
wil36.xml,SIS,MOT,NA,7.8,2,41
wil36.xml,SIS,OPE,NA,8.125,6,19
wil36.xml,FAT,CHI,7.333333333333333,7.181818181818182,49,32
wil36.xml,CHI,SIS,8.11111111111111,8.75,27,18
wil36.xml,MOT,OPE,NA,7.4,1,20
wil36.xml,CHI,OPE,7.128205128205129,7.424242424242424,163,138
wil36.xml,CHI,FAT,8.4,7.066666666666666,29,36
wil36.xml,SIS,FAT,8.5,0.0,2,2
wil36.xml,OPE,FAT,6.0,7.833333333333333,4,11
wil36.xml,MOT,FAT,7.318181818181818,7.166666666666667,187,112
wil36.xml,FAT,SIS,10.0,9.0,22,7
wil36.xml,OPE,MOT,7.0,7.923076923076923,4,41
wil36.xml,MOT,SIS,8.0,NA,47,4
wil37.xml,MOT,CHI,6.895161290322581,7.779661016949152,848,376
wil37.xml,SIS,CHI,NA,NA,2,2
wil37.xml,MOT,SIS,7.666666666666667,9.5,10,7
wil37.xml,SIS,MOT,8.666666666666666,7.555555555555555,7,53
wil37.xml,CHI,MOT,7.48,7.5,1176,2039
wil37.xml,CHI,SIS,7.0,NA,15,3
wil37.xml,FAT,CHI,8.4,6.916666666666667,67,69
wil37.xml,FAT,MOT,11.0,7.75,6,8
wil37.xml,MOT,FAT,8.5,8.333333333333334,10,14
wil37.xml,CHI,FAT,8.11111111111111,6.5,17,7
wil37.xml,FAT,OPE,NA,NA,1,1
wil37.xml,CHI,OPE,7.642857142857143,NA,43,4
wil38.xml,CHI,MOT,7.513888888888889,6.868525896414343,1756,4368
wil38.xml,OPE,MOT,8.0,NA,6,1
wil38.xml,FAT,MOT,11.0,7.4,7,10
wil38.xml,FAT,CHI,12.0,7.0,7,4
wil38.xml,MOT,FAT,6.071428571428571,10.333333333333334,27,11
wil38.xml,CHI,FAT,NA,7.333333333333333,1,4
wil38.xml,MOT,CHI,6.555555555555555,7.666666666666667,74,24
wil39.xml,MOT,CHI,7.478260869565218,7.87037037037037,528,301
wil39.xml,MOT,OPE,NA,NA,1,2
wil39.xml,CHI,MOT,7.161676646706587,7.272373540856031,2141,2907
wil39.xml,OPE,MOT,NA,6.0,2,10
wil39.xml,OPE,CHI,NA,7.666666666666667,1,8
wil39.xml,FAT,CHI,10.428571428571429,8.0,23,43
wil39.xml,MOT,FAT,8.5,6.857142857142857,5,8
wil39.xml,FAT,MOT,8.5,9.5,17,12
wil39.xml,CHI,FAT,NA,NA,1,1
wil39.xml,CHI,OPE,6.578947368421052,7.0,61,22
wil40.xml,CHI,MOT,7.3760683760683765,7.208333333333333,1031,2022
wil40.xml,FAT,CHI,7.5,7.125,29,18
wil40.xml,MOT,CHI,6.847619047619047,7.30188679245283,811,421
wil40.xml,FAT,MOT,7.1,8.0,19,18
wil40.xml,OPE,MOT,7.666666666666667,7.592592592592593,14,127
wil40.xml,CHI,OPE,6.476190476190476,8.0,85,22
wil40.xml,MOT,OPE,NA,NA,1,1
wil40.xml,CHI,FAT,7.333333333333333,9.428571428571429,16,19
wil40.xml,MOT,FAT,5.888888888888889,8.214285714285714,52,39
wil40.xml,OPE,CHI,8.0,6.625,10,13
wil41.xml,MOT,CHI,7.070921985815603,7.622222222222222,1123,764
wil41.xml,FAT,CHI,8.161290322580646,8.15,119,151
wil41.xml,FAT,MOT,7.051282051282051,6.594594594594595,180,313
wil41.xml,CHI,MOT,7.87603305785124,7.212765957446808,1190,1831
wil41.xml,CHI,FAT,7.5,7.228571428571429,129,144
wil41.xml,MOT,FAT,7.357142857142857,7.527272727272727,149,211
wil41.xml,CHI,OPE,6.6,8.0,14,4
wil41.xml,FAT,OPE,NA,NA,1,1
wil41.xml,OPE,CHI,6.75,7.0,35,133
wil41.xml,OPE,MOT,NA,NA,3,1
wil42.xml,MOT,CHI,7.0,7.712121212121212,847,474
wil42.xml,OPE,CHI,7.0,6.9,34,62
wil42.xml,MOT,OPE,7.0,6.5,15,9
wil42.xml,CHI,MOT,7.63265306122449,7.451086956521739,1425,1927
wil42.xml,OPE,MOT,8.0,3.3333333333333335,6,15
wil42.xml,FAT,MOT,8.666666666666666,7.916666666666667,5,32
wil42.xml,FAT,CHI,6.142857142857143,8.857142857142858,16,33
wil42.xml,MOT,FAT,6.142857142857143,8.8,20,15
wil42.xml,CHI,FAT,8.833333333333334,9.333333333333334,19,11
wil42.xml,CHI,OPE,7.428571428571429,7.733333333333333,71,54
wil42.xml,OPE,FAT,6.0,8.0,3,5
wil43.xml,FAT,CHI,7.510869565217392,6.655737704918033,481,446
wil43.xml,MOT,FAT,6.0,7.0,4,4
wil43.xml,CHI,FAT,7.611111111111111,7.18018018018018,875,801
