DocId,Speaker,Replier,S Word,S BLC,S Path Similarity,S Frequency,R word,R BLC,R Path Similarity,R Frequency,Sparsity S-R,Sparsity R-S
ale42.xml,CHI,MOT,that's,NA,NA,1,NA,NA,NA,NA,2229,2924
ale42.xml,CHI,MOT,captain,captain,1.0,1,NA,NA,NA,NA,2229,2924
ale42.xml,CHI,MOT,goldfish,NA,NA,1,NA,NA,NA,NA,2229,2924
ale42.xml,CHI,MOT,upside,desktop,0.5,1,NA,NA,NA,NA,2229,2924
ale42.xml,CHI,MOT,moo,cry,0.09090909090909091,1,NA,NA,NA,NA,2229,2924
ale42.xml,CHI,MOT,puppy,dog,-0.5,1,NA,NA,NA,NA,2229,2924
ale42.xml,CHI,MOT,whoa,NA,NA,1,NA,NA,NA,NA,2229,2924
ale42.xml,CHI,MOT,dinosaur,NA,NA,2,NA,NA,NA,NA,2229,2924
ale42.xml,CHI,MOT,tongue,organ,-0.5,1,NA,NA,NA,NA,2229,2924
ale42.xml,CHI,MOT,stick,bat,0.07692307692307693,1,NA,NA,NA,NA,2229,2924
ale42.xml,CHI,MOT,head,head,1.0,3,NA,NA,NA,NA,2229,2924
ale42.xml,CHI,MOT,car,compact,0.14285714285714285,1,NA,NA,NA,NA,2229,2924
ale42.xml,CHI,MOT,hat,clothing,-0.3333333333333333,1,NA,NA,NA,NA,2229,2924
ale42.xml,CHI,MOT,disappear,NA,NA,1,NA,NA,NA,NA,2229,2924
ale42.xml,CHI,MOT,get,stroke,-0.25,5,NA,NA,NA,NA,2229,2924
ale42.xml,CHI,MOT,drum,drum,1.0,1,NA,NA,NA,NA,2229,2924
ale42.xml,CHI,MOT,fine,fine,1.0,1,NA,NA,NA,NA,2229,2924
ale42.xml,CHI,MOT,ooh,NA,NA,4,NA,NA,NA,NA,2229,2924
ale42.xml,CHI,MOT,prize,scholarship,0.5,2,NA,NA,NA,NA,2229,2924
ale42.xml,CHI,MOT,change,deviation,0.3333333333333333,1,NA,NA,NA,NA,2229,2924
ale42.xml,CHI,MOT,la,substance,-0.25,1,NA,NA,NA,NA,2229,2924
ale42.xml,CHI,MOT,gold,treasure,-0.25,1,NA,NA,NA,NA,2229,2924
ale42.xml,CHI,MOT,wanna,NA,NA,2,NA,NA,NA,NA,2229,2924
ale42.xml,CHI,MOT,toy,kite,0.0625,1,NA,NA,NA,NA,2229,2924
ale42.xml,CHI,MOT,ow,NA,NA,2,NA,NA,NA,NA,2229,2924
ale42.xml,CHI,MOT,ah,NA,NA,4,NA,NA,NA,NA,2229,2924
ale42.xml,CHI,MOT,love,worship,0.09090909090909091,1,NA,NA,NA,NA,2229,2924
ale42.xml,CHI,MOT,nothing,measure,0.07692307692307693,2,NA,NA,NA,NA,2229,2924
ale42.xml,CHI,MOT,stop,ending,0.09090909090909091,1,NA,NA,NA,NA,2229,2924
ale42.xml,CHI,MOT,soda,compound,0.0625,1,NA,NA,NA,NA,2229,2924
ale42.xml,CHI,MOT,boo,utterance,-0.3333333333333333,1,NA,NA,NA,NA,2229,2924
ale42.xml,CHI,MOT,watch,hunter,0.07142857142857142,8,NA,NA,NA,NA,2229,2924
ale42.xml,CHI,MOT,please,NA,NA,1,NA,NA,NA,NA,2229,2924
ale42.xml,CHI,MOT,pink,rose,0.05555555555555555,1,NA,NA,NA,NA,2229,2924
ale42.xml,CHI,MOT,sea,sea,1.0,1,NA,NA,NA,NA,2229,2924
ale42.xml,CHI,MOT,horse,pony,0.5,2,NA,NA,NA,NA,2229,2924
ale42.xml,CHI,MOT,apple,produce,-0.3333333333333333,1,NA,NA,NA,NA,2229,2924
ale42.xml,CHI,MOT,baby,offspring,-0.3333333333333333,12,NA,NA,NA,NA,2229,2924
ale42.xml,CHI,MOT,green,green,1.0,1,NA,NA,NA,NA,2229,2924
ale42.xml,CHI,MOT,cheap,NA,NA,1,NA,NA,NA,NA,2229,2924
ale42.xml,CHI,MOT,forget,NA,NA,1,NA,NA,NA,NA,2229,2924
ale42.xml,CHI,MOT,lot,flood,0.08333333333333333,2,NA,NA,NA,NA,2229,2924
ale42.xml,CHI,MOT,purple,NA,NA,3,NA,NA,NA,NA,2229,2924
ale42.xml,CHI,MOT,football,soccer,0.5,1,NA,NA,NA,NA,2229,2924
ale42.xml,CHI,MOT,feet,NA,NA,2,NA,NA,NA,NA,2229,2924
ale42.xml,CHI,MOT,bow,knot,0.058823529411764705,1,NA,NA,NA,NA,2229,2924
ale42.xml,CHI,MOT,play,writing,0.07142857142857142,2,NA,NA,NA,NA,2229,2924
ale42.xml,CHI,MOT,let,NA,NA,2,NA,NA,NA,NA,2229,2924
ale42.xml,CHI,MOT,tail,brush,0.08333333333333333,1,NA,NA,NA,NA,2229,2924
ale42.xml,CHI,MOT,um,NA,NA,12,NA,NA,NA,NA,2229,2924
ale42.xml,CHI,MOT,taking,event,-0.25,1,NA,NA,NA,NA,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,accordion,device,-0.25,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,back,back,1.0,2,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,see,seat,0.16666666666666666,6,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,nice,NA,NA,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,airplane,bomber,0.5,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,wait,pause,-0.5,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,cover,cover,1.0,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,party,organization,-0.5,4,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,done,NA,NA,2,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,guy,guy,1.0,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,silver,conductor,0.08333333333333333,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,way,attribute,0.1,3,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,farm,workplace,-0.5,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,sitting,motion,0.09090909090909091,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,arm,limb,-0.5,2,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,woo,NA,NA,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,I'm,NA,NA,3,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,mouth,trap,0.06666666666666667,7,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,beetle,insect,-0.5,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,yellow,NA,NA,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,ding,sound,0.1,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,orange,produce,-0.25,8,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,try,fitting,0.1111111111111111,4,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,sh,NA,NA,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,okay,sanction,-0.5,38,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,part,contraction,0.08333333333333333,2,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,play,writing,0.07142857142857142,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,go,go,1.0,4,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,name,signature,0.5,2,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,wear,decay,0.07692307692307693,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,don't,NA,NA,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,gimme,NA,NA,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,fall,fall,1.0,2,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,wow,wit,-0.3333333333333333,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,match,device,-0.3333333333333333,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,sleepy,NA,NA,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,come,substance,-0.25,3,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,minute,measure,0.07692307692307693,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,butterfly,monarch,0.1,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,boy,organism,-0.25,3,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,mustache,hair,-0.3333333333333333,3,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,walk,roll,0.08333333333333333,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,inside,inside,1.0,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,yep,NA,NA,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,gotta,NA,NA,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,fix,difficulty,0.07142857142857142,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,watch,hunter,0.07142857142857142,2,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,potato,produce,-0.25,6,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,doesn't,NA,NA,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,tubby,NA,NA,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,throwing,NA,NA,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,break,suspension,0.1,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,nose,organ,-0.25,5,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,night,measure,0.07142857142857142,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,hey,NA,NA,2,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,school,academy,0.3333333333333333,5,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,chin,chin,1.0,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,drop,sphere,0.1111111111111111,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,whoop,utterance,-0.3333333333333333,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,cute,NA,NA,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,mus,NA,NA,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,you're,NA,NA,3,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,flying,solo,0.1111111111111111,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,sure,NA,NA,3,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,something,NA,NA,3,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,eye,organ,-0.3333333333333333,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,piece,scrap,0.125,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,ab,award,0.06666666666666667,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,away,NA,NA,2,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,pig,pig,1.0,2,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,em,NA,NA,2,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,dump,discharge,0.07142857142857142,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,tambourine,drum,-0.5,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,sparkle,appearance,-0.25,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,Mommy's,NA,NA,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,water,liquid,0.14285714285714285,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,tree,pine,0.25,4,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,throw,pass,0.16666666666666666,3,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,thank,NA,NA,4,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,looking,monitoring,0.3333333333333333,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,gonna,NA,NA,5,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,tell,NA,NA,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,look,appearance,-0.3333333333333333,7,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,leg,pin,0.06666666666666667,4,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,uh,NA,NA,2,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,nope,NA,NA,2,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,click,sound,0.1,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,trumpet,brass,0.0625,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,yeah,NA,NA,7,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,hello,greeting,-0.5,2,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,guitar,guitar,1.0,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,yesterday,measure,0.07142857142857142,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,oh,NA,NA,47,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,waving,gesture,0.08333333333333333,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,lose,NA,NA,2,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,help,insistence,0.09090909090909091,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,aw,NA,NA,4,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,side,location,-0.3333333333333333,2,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,that's,NA,NA,4,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,captain,captain,1.0,2,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,upside,desktop,0.5,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,alright,NA,NA,3,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,job,gig,0.05263157894736842,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,bug,insect,-0.5,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,face,face,1.0,2,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,put,option,-0.5,2,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,pick,pleasure,0.09090909090909091,3,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,her,NA,NA,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,food,hay,0.25,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,head,head,1.0,5,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,car,compact,0.14285714285714285,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,dolphin,dolphin,1.0,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,picture,slide,0.14285714285714285,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,bus,bus,1.0,2,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,get,stroke,-0.25,4,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,course,seminar,0.07692307692307693,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,ooh,NA,NA,9,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,prize,scholarship,0.5,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,I'll,NA,NA,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,MOT,wit,-0.5,12,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,sit,NA,NA,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,shoulder,shoulder,1.0,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,blue,blue,1.0,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,bear,mammal,-0.25,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,red,red,1.0,2,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,lot,flood,0.08333333333333333,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,wake,wake,1.0,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,meet,contest,-0.3333333333333333,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,fit,fit,1.0,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,ya,NA,NA,3,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,hurt,bite,0.3333333333333333,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,rest,rest,1.0,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,girl,maid,0.125,2,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,huh,NA,NA,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,honey,honey,1.0,4,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,show,parade,0.125,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,dog,organism,-0.25,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,window,framework,0.058823529411764705,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,um,NA,NA,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,poor,group,-0.3333333333333333,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,frog,frog,1.0,5,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,please,NA,NA,3,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,order,command,-0.5,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,hi,greeting,-0.5,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,he's,NA,NA,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,horse,pony,0.5,2,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,telephone,extension,0.06666666666666667,2,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,mail,correspondence,0.3333333333333333,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,baby,offspring,-0.3333333333333333,5,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,squish,noise,-0.5,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,forget,NA,NA,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,what's,NA,NA,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,one's,NA,NA,3,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,purple,NA,NA,2,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,pepper,pepper,1.0,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,feet,NA,NA,2,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,bow,knot,0.058823529411764705,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,push,boost,0.16666666666666666,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,hand,fist,0.5,2,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,let,NA,NA,8,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,jump,jump,1.0,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,we're,NA,NA,1,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,grasshopper,insect,-0.3333333333333333,2,2229,2924
ale42.xml,CHI,MOT,NA,NA,NA,NA,puppy,dog,-0.5,1,2229,2924
ale42.xml,OPE,MOT,NA,NA,NA,NA,alright,NA,NA,1,6,12
ale42.xml,OPE,MOT,NA,NA,NA,NA,apart,NA,NA,1,6,12
ale42.xml,OPE,MOT,NA,NA,NA,NA,take,gain,0.08333333333333333,1,6,12
ale42.xml,OPE,MOT,NA,NA,NA,NA,come,substance,-0.25,1,6,12
ale43.xml,MOT,CHI,sky,fluid,0.14285714285714285,1,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,back,back,1.0,1,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,see,seat,0.16666666666666666,6,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,time,event,-0.25,1,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,mm,NA,NA,1,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,party,organization,-0.5,1,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,circle,circle,1.0,2,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,bag,sack,0.5,2,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,one,mate,0.058823529411764705,1,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,whale,whale,1.0,1,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,everything,NA,NA,3,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,try,fitting,0.1111111111111111,4,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,okay,sanction,-0.5,14,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,chocolate,liquid,-0.3333333333333333,2,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,sun,sun,1.0,1,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,name,signature,0.5,1,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,anybody,NA,NA,4,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,move,precaution,0.25,2,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,take,gain,0.08333333333333333,2,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,square,square,1.0,1,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,him,NA,NA,1,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,stegosaurus,NA,NA,2,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,come,substance,-0.25,2,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,chance,hearing,0.08333333333333333,1,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,snow,snow,1.0,1,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,truth,truth,1.0,1,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,hair,bang,0.0625,3,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,nose,organ,-0.25,1,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,remember,NA,NA,1,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,scooter,vessel,0.05555555555555555,2,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,flower,flower,1.0,3,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,orange,produce,-0.25,1,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,you're,NA,NA,2,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,chicken,hen,0.05,1,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,discard,entity,-0.25,1,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,MOT,wit,-0.5,10,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,piece,scrap,0.125,4,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,messy,NA,NA,1,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,mag,medium,-0.25,1,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,splash,noise,-0.5,1,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,puddle,NA,NA,2,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,happy,NA,NA,3,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,hello,greeting,-0.5,4,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,beach,beach,1.0,1,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,look,appearance,-0.3333333333333333,12,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,uh,NA,NA,1,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,it's,NA,NA,2,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,yeah,NA,NA,6,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,leave,leave,1.0,1,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,water,liquid,0.14285714285714285,4,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,smile,gesture,0.07692307692307693,1,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,side,location,-0.3333333333333333,1,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,that's,NA,NA,3,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,lift,lift,1.0,1,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,inside,inside,1.0,1,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,face,face,1.0,8,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,you'll,NA,NA,1,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,triangle,triangle,1.0,5,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,turkey,turkey,1.0,1,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,spout,opening,0.125,1,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,sign,clue,0.2,1,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,get,stroke,-0.25,5,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,lineup,roll,0.06666666666666667,1,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,drawing,frame,0.07142857142857142,1,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,restaurant,cafe,0.5,1,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,stuff,urine,0.25,2,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,chip,fragment,-0.5,1,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,ah,NA,NA,1,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,bridge,bridge,1.0,1,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,thank,NA,NA,4,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,cloud,mushroom,0.07142857142857142,1,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,toy,kite,0.0625,2,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,nothing,measure,0.07692307692307693,1,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,honey,honey,1.0,4,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,rain,shower,0.06666666666666667,1,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,boo,utterance,-0.3333333333333333,1,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,jacket,sack,0.09090909090909091,1,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,sit,NA,NA,2,NA,NA,NA,NA,2824,1206
ale43.xml,MOT,CHI,watch,hunter,0.07142857142857142,2,NA,NA,NA,NA,2824,1206
