DocId,Speaker,Replier,S-Pathsim Avg,R-Pathsim Avg,Sparsity S-R,Sparsity R-S
nai29.xml,CHI,GRA,0.05,0.06666666666666667,17,36
nai29.xml,MOT,GRA,0.545401966454598,0.45138888888888895,58,58
nai29.xml,GRA,CHI,0.6944444444444443,0.07017125031830915,28,17
nai30.xml,MOT,CHI,0.29521574353717606,0.20058064992479196,2212,962
nai31.xml,MOT,CHI,0.329730428072929,0.32856471338732657,2808,1319
nai31.xml,MOT,FAT,0.4077375429760298,0.2863288095987058,144,151
nai31.xml,CHI,FAT,0.07302664655605832,0.5315705128205127,40,119
nai31.xml,CHI,MOT,0.05,0.05625,10,15
nai31.xml,FAT,CHI,0.3592426197539833,0.24753319597069598,667,249
nai31.xml,FAT,MOT,0.528125,NA,21,3
nai31.xml,TOY,FAT,0.09206349206349207,0.09642857142857142,43,10
nai31.xml,CHI,TOY,0.14285714285714285,0.3976190476190476,4,11
nai31.xml,FAT,TOY,0.6342857142857143,0.09642857142857142,20,22
